person_id,raw_visits_w0,visits_u_w0,raw_visits_w1,visits_u_w1,day_range_w1,active_days_w1,count_domains_w1,raw_visits_w2,visits_u_w2,day_range_w2,active_days_w2,count_domains_w2,raw_visits_w3,visits_u_w3,day_range_w3,active_days_w3,count_domains_w3,raw_visits_w4,visits_u_w4,diff_day_range_w1_w2
837,0,0,36949,21241,91,91,818,12792,10859,104,24,232,80907,37633,84,84,716,8974,4152,-13
838,2098,1713,3247,2603,91,75,296,31209,20620,94,83,1010,11462,6001,77,33,356,0,0,-3
840,0,0,45949,26554,91,90,130,38338,22223,99,92,179,47722,29953,90,90,251,221,66,-8
841,0,0,29222,10880,91,21,197,29173,16949,93,26,218,18898,7752,83,24,218,6742,2744,-2
842,0,0,179982,21926,89,85,522,28606,14271,92,86,717,51359,27001,76,64,914,8272,4379,-3
843,0,0,42943,16741,91,81,755,40182,19672,92,83,722,61285,30093,83,80,747,7246,3406,-1
844,0,0,61966,27220,76,76,393,61853,26987,90,87,390,27154,12294,82,41,302,9873,4447,-14
845,0,0,34238,14702,65,38,748,25595,13561,95,40,964,18405,10416,83,28,807,1695,870,-30
846,0,0,15733,11392,90,89,420,20223,11985,95,56,423,16066,9958,83,73,363,20,12,-5
847,0,0,4218,2536,92,90,166,3547,2040,93,85,169,6868,3984,84,84,281,358,188,-1
848,0,0,50633,21352,91,91,457,15663,8945,93,79,333,70372,22201,82,82,286,29,17,-2
849,0,0,1701,875,60,26,40,981,493,89,20,65,2701,1358,80,44,102,253,124,-29
850,0,0,4189,2556,86,55,203,14805,6954,101,59,198,1907,1082,32,12,59,19,2,-15
851,0,0,13436,6839,29,28,271,12994,6498,96,26,319,15069,7794,80,32,432,10975,5650,-67
852,0,0,80898,38713,87,87,1084,23935,12289,91,91,631,54683,29559,85,85,999,4853,2505,-4
853,0,0,11953,10725,24,22,242,7231,6256,103,9,107,4750,4390,64,9,107,4,1,-79
854,0,0,108332,26617,91,84,228,4514,2013,92,12,135,12688,5370,9,9,123,19720,5970,-1
855,0,0,5807,3186,33,31,166,11365,6303,90,62,374,8723,6997,83,55,414,2290,1904,-57
856,0,0,24158,19448,39,39,557,88387,42248,109,76,956,12166,11071,21,21,391,77,65,-70
857,0,0,65014,46763,91,91,380,85864,57879,92,72,512,57820,36886,87,86,456,10,6,-1
858,0,0,22396,11238,35,35,510,36746,19519,114,92,638,11077,5741,66,55,358,374,175,-79
859,2250,1602,37698,8736,90,40,179,47586,13462,92,92,375,18829,8559,75,75,236,2872,1164,-2
860,0,0,146137,42783,82,82,661,280,142,2,2,17,0,0,0,0,0,0,0,
861,0,0,30142,13629,90,70,396,68329,31104,91,86,598,42731,20426,76,68,462,6767,3163,-1
862,0,0,69900,39552,90,90,1039,37305,21898,71,71,728,34566,22019,84,80,939,4066,2500,19
863,0,0,18285,9546,89,86,374,9382,4991,63,43,280,19999,8966,82,81,284,1284,651,26
864,0,0,138822,47239,48,47,1339,415569,115573,91,91,2100,70663,21496,77,16,838,43903,9131,-43
865,0,0,15012,7891,89,89,237,1929,983,90,7,67,14258,7007,85,81,236,2246,1092,-1
866,0,0,29917,12978,89,89,501,53734,25886,92,68,824,10926,5278,83,83,239,1133,578,-3
867,0,0,112098,45556,89,86,1325,77903,39513,103,89,1072,80604,34885,76,71,992,797,422,-14
868,103979,87086,55345,40025,92,92,682,75850,44721,78,71,698,31,9,1,1,3,0,0,14
869,0,0,19222,8806,27,27,310,16245,6032,76,11,275,0,0,0,0,0,690,195,-49
870,0,0,5135,3271,89,59,237,0,0,0,0,0,0,0,0,0,0,65,2,
871,0,0,17894,9414,89,52,517,0,0,0,0,0,0,0,0,0,0,30,1,
872,0,0,32198,19011,90,85,493,0,0,0,0,0,0,0,0,0,0,121,19,
874,0,0,78017,31204,53,53,459,0,0,0,0,0,0,0,0,0,0,380,151,
875,0,0,20384,9240,26,18,236,0,0,0,0,0,0,0,0,0,0,24,2,
876,0,0,1127,407,90,22,42,0,0,0,0,0,0,0,0,0,0,1203,413,
877,12609,7307,62750,21948,77,50,263,0,0,0,0,0,0,0,0,0,0,91,64,
878,0,0,22433,11885,91,89,388,0,0,0,0,0,0,0,0,0,0,14294,6309,
879,0,0,7381,3761,35,16,199,0,0,0,0,0,0,0,0,0,0,13,4,
880,0,0,12016,4673,60,8,210,0,0,0,0,0,0,0,0,0,0,1281,535,
881,0,0,162352,54095,48,48,821,0,0,0,0,0,0,0,0,0,0,0,0,
882,0,0,15470,7381,32,31,427,0,0,0,0,0,0,0,0,0,0,306,158,
883,0,0,2106,1126,90,31,105,0,0,0,0,0,0,0,0,0,0,241,125,
884,0,0,31268,10912,90,18,490,0,0,0,0,0,0,0,0,0,0,899,465,
885,0,0,13106,6767,91,91,306,0,0,0,0,0,0,0,0,0,0,645,392,
886,0,0,123533,35606,67,67,944,0,0,0,0,0,0,0,0,0,0,572,296,
887,0,0,19332,8313,89,85,273,0,0,0,0,0,0,0,0,0,0,106,48,
888,0,0,40308,15484,24,23,242,0,0,0,0,0,0,0,0,0,0,666,306,
889,2,2,100,79,41,4,6,0,0,0,0,0,0,0,0,0,0,22,18,
890,2,2,100,79,41,4,6,0,0,0,0,0,0,0,0,0,0,19,16,
891,0,0,14140,6009,84,16,239,0,0,0,0,0,0,0,0,0,0,19,1,
892,0,0,7345,7022,27,24,278,0,0,0,0,0,0,0,0,0,0,7,2,
893,0,0,13322,4863,55,55,125,0,0,0,0,0,0,0,0,0,0,27,1,
894,0,0,50456,20495,84,84,460,0,0,0,0,0,0,0,0,0,0,13,7,
895,0,0,54108,22233,85,77,374,0,0,0,0,0,0,0,0,0,0,100,2,
896,0,0,29188,11268,84,54,276,0,0,0,0,0,0,0,0,0,0,161,10,
897,0,0,3288,1806,34,25,101,0,0,0,0,0,0,0,0,0,0,33,25,
898,0,0,57129,29263,91,91,721,0,0,0,0,0,0,0,0,0,0,233,88,
899,0,0,46926,16312,84,59,386,0,0,0,0,0,0,0,0,0,0,0,0,
900,0,0,8828,3937,20,8,126,0,0,0,0,0,0,0,0,0,0,435,287,
901,0,0,98243,42404,90,90,640,0,0,0,0,0,0,0,0,0,0,103,58,
902,0,0,22098,9207,88,44,440,0,0,0,0,0,0,0,0,0,0,167,116,
903,0,0,22873,12046,58,52,352,0,0,0,0,0,0,0,0,0,0,118,80,
904,20035,15161,21291,16521,91,73,632,0,0,0,0,0,0,0,0,0,0,520,459,
905,0,0,9089,5058,87,54,371,0,0,0,0,0,0,0,0,0,0,327,66,
906,0,0,44404,31652,90,90,801,0,0,0,0,0,0,0,0,0,0,162,97,
907,0,0,191388,103295,91,91,677,0,0,0,0,0,0,0,0,0,0,414,170,
908,0,0,19191,9592,60,32,319,0,0,0,0,0,0,0,0,0,0,71,48,
909,10316,3045,5109,4027,65,20,134,0,0,0,0,0,0,0,0,0,0,371,281,
910,34331,27723,30025,15808,85,60,807,0,0,0,0,0,0,0,0,0,0,5706,659,
911,11999,4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,
912,0,0,1488,798,91,63,51,0,0,0,0,0,0,0,0,0,0,1208,583,
913,0,0,10463,3899,91,89,119,0,0,0,0,0,0,0,0,0,0,32,3,
914,0,0,1569,907,91,55,78,0,0,0,0,0,0,0,0,0,0,313,157,
915,0,0,16609,8801,47,44,395,0,0,0,0,0,0,0,0,0,0,13,5,
916,0,0,54552,18969,81,62,265,0,0,0,0,0,0,0,0,0,0,129,100,
917,858,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
918,0,0,36257,17528,91,69,273,0,0,0,0,0,0,0,0,0,0,854,303,
919,0,0,30797,14816,91,91,323,0,0,0,0,0,0,0,0,0,0,192,111,
920,0,0,48418,21104,82,78,456,0,0,0,0,0,0,0,0,0,0,85,43,
922,0,0,314,54,22,3,5,0,0,0,0,0,0,0,0,0,0,12,4,
923,0,0,12848,12210,51,51,463,0,0,0,0,0,0,0,0,0,0,4,1,
924,0,0,40390,14983,92,91,411,0,0,0,0,0,0,0,0,0,0,39,24,
925,0,0,11807,6083,91,63,415,0,0,0,0,0,0,0,0,0,0,184,83,
926,0,0,3925,1906,91,84,170,0,0,0,0,0,0,0,0,0,0,10,1,
927,0,0,47073,20088,44,43,832,0,0,0,0,0,0,0,0,0,0,93,55,
928,0,0,85426,39744,91,91,776,0,0,0,0,0,0,0,0,0,0,236,121,
929,24816,16602,23791,17084,92,70,505,0,0,0,0,0,0,0,0,0,0,369,290,
930,0,0,36645,20617,90,86,308,0,0,0,0,0,0,0,0,0,0,25,16,
931,0,0,4166,1894,90,65,100,0,0,0,0,0,0,0,0,0,0,3390,1951,
932,0,0,74554,26575,91,90,438,0,0,0,0,0,0,0,0,0,0,717,251,
933,0,0,47779,16450,48,36,355,0,0,0,0,0,0,0,0,0,0,885,623,
934,0,0,28373,14812,90,82,527,0,0,0,0,0,0,0,0,0,0,64,32,
935,0,0,103,97,1,1,24,0,0,0,0,0,0,0,0,0,0,210,163,
936,0,0,61822,22378,91,90,413,0,0,0,0,0,0,0,0,0,0,38,29,
937,0,0,36742,12523,91,91,467,0,0,0,0,0,0,0,0,0,0,476,256,
938,0,0,36651,16798,91,91,608,0,0,0,0,0,0,0,0,0,0,199,59,
939,0,0,7404,3766,90,26,201,0,0,0,0,0,0,0,0,0,0,191,81,
940,0,0,26265,10539,21,21,323,0,0,0,0,0,0,0,0,0,0,696,239,
941,0,0,11248,5085,89,88,237,0,0,0,0,0,0,0,0,0,0,9,4,
942,0,0,91404,35936,91,91,713,0,0,0,0,0,0,0,0,0,0,179,55,
943,0,0,5863,3075,39,15,273,0,0,0,0,0,0,0,0,0,0,999,398,
944,0,0,34709,9017,91,91,110,0,0,0,0,0,0,0,0,0,0,14,10,
945,0,0,63664,20128,29,29,452,0,0,0,0,0,0,0,0,0,0,557,459,
946,0,0,38253,10349,55,44,545,0,0,0,0,0,0,0,0,0,0,494,309,
947,0,0,103042,79745,62,61,900,0,0,0,0,0,0,0,0,0,0,384,264,
948,0,0,9666,5294,46,35,340,0,0,0,0,0,0,0,0,0,0,10,4,
949,2064,1535,7060,5384,92,88,254,0,0,0,0,0,0,0,0,0,0,85,50,
950,0,0,82168,32834,91,91,663,0,0,0,0,0,0,0,0,0,0,23,16,
951,0,0,17861,7375,31,24,368,0,0,0,0,0,0,0,0,0,0,149,86,
952,0,0,26713,13539,90,85,301,0,0,0,0,0,0,0,0,0,0,12,6,
953,0,0,9065,6085,52,29,357,0,0,0,0,0,0,0,0,0,0,779,527,
954,0,0,61371,31586,90,90,551,0,0,0,0,0,0,0,0,0,0,181,111,
955,0,0,29968,10319,90,90,443,0,0,0,0,0,0,0,0,0,0,1114,609,
956,0,0,51548,22708,90,90,510,0,0,0,0,0,0,0,0,0,0,107,74,
957,0,0,2220,964,4,4,68,0,0,0,0,0,0,0,0,0,0,69,33,
958,0,0,51252,25619,90,59,700,0,0,0,0,0,0,0,0,0,0,44,37,
959,0,0,59379,23523,90,85,542,0,0,0,0,0,0,0,0,0,0,419,240,
960,0,0,7771,2338,88,18,138,0,0,0,0,0,0,0,0,0,0,363,186,
961,0,0,26035,12615,73,61,275,0,0,0,0,0,0,0,0,0,0,90,59,
962,0,0,49837,33223,24,24,1474,0,0,0,0,0,0,0,0,0,0,18,2,
963,0,0,36572,13235,90,79,343,0,0,0,0,0,0,0,0,0,0,76,36,
964,0,0,36139,17457,91,91,737,0,0,0,0,0,0,0,0,0,0,8180,3874,
965,0,0,53595,20181,88,60,294,0,0,0,0,0,0,0,0,0,0,36,5,
966,0,0,27566,16196,39,39,348,0,0,0,0,0,0,0,0,0,0,40171,17288,
967,0,0,213693,95231,88,87,661,0,0,0,0,0,0,0,0,0,0,6910,3514,
968,0,0,3368,1592,6,5,122,0,0,0,0,0,0,0,0,0,0,3,1,
969,0,0,48434,22801,91,82,668,0,0,0,0,0,0,0,0,0,0,197,108,
970,0,0,142638,66056,90,90,1855,0,0,0,0,0,0,0,0,0,0,398,252,
971,0,0,32673,15789,90,86,616,0,0,0,0,0,0,0,0,0,0,450,205,
972,0,0,2484,1033,31,16,91,0,0,0,0,0,0,0,0,0,0,185,87,
973,41602,6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
974,0,0,12289,6651,88,43,247,0,0,0,0,0,0,0,0,0,0,260,172,
975,0,0,55490,20550,85,57,285,0,0,0,0,0,0,0,0,0,0,118,45,
976,0,0,5024,1506,87,42,128,0,0,0,0,0,0,0,0,0,0,176,82,
977,0,0,58874,25111,90,82,260,0,0,0,0,0,0,0,0,0,0,37,27,
978,0,0,48326,35092,22,20,711,0,0,0,0,0,0,0,0,0,0,69,32,
979,0,0,24323,13642,90,90,601,0,0,0,0,0,0,0,0,0,0,190,112,
980,26519,23354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,
981,0,0,33599,17965,90,73,846,0,0,0,0,0,0,0,0,0,0,24,17,
982,0,0,43037,21760,90,90,400,0,0,0,0,0,0,0,0,0,0,284,153,
983,0,0,27543,11875,90,71,619,0,0,0,0,0,0,0,0,0,0,257,127,
984,0,0,12136,7111,74,43,205,0,0,0,0,0,0,0,0,0,0,9,2,
985,0,0,70692,31325,91,91,599,0,0,0,0,0,0,0,0,0,0,120,70,
986,0,0,963,495,40,11,53,0,0,0,0,0,0,0,0,0,0,5892,3171,
987,0,0,23538,12743,90,89,588,0,0,0,0,0,0,0,0,0,0,416,204,
988,86896,60906,37599,28921,45,45,961,0,0,0,0,0,0,0,0,0,0,0,0,
989,0,0,14571,9016,89,74,841,0,0,0,0,0,0,0,0,0,0,9,4,
990,0,0,65196,37391,91,90,1307,0,0,0,0,0,0,0,0,0,0,46,22,
991,0,0,16132,9578,32,32,309,0,0,0,0,0,0,0,0,0,0,39,23,
992,26,17,18676,8298,23,19,352,0,0,0,0,0,0,0,0,0,0,7733,3453,
993,0,0,16509,10741,48,48,551,0,0,0,0,0,0,0,0,0,0,26,2,
994,13396,11494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
995,0,0,22160,6230,28,28,277,0,0,0,0,0,0,0,0,0,0,0,0,
996,0,0,75460,25920,90,90,477,0,0,0,0,0,0,0,0,0,0,36,21,
997,0,0,14668,8195,87,68,341,0,0,0,0,0,0,0,0,0,0,77,48,
998,0,0,91576,37200,59,58,567,0,0,0,0,0,0,0,0,0,0,92,41,
999,0,0,5642,3499,88,45,182,0,0,0,0,0,0,0,0,0,0,99,49,
1000,0,0,34674,17154,65,63,447,0,0,0,0,0,0,0,0,0,0,534,183,
1001,0,0,56652,22529,91,87,292,0,0,0,0,0,0,0,0,0,0,757,371,
1002,0,0,35518,19151,91,91,623,0,0,0,0,0,0,0,0,0,0,235,124,
1003,0,0,28310,12654,47,42,200,0,0,0,0,0,0,0,0,0,0,120,33,
1004,0,0,12921,7462,63,61,399,0,0,0,0,0,0,0,0,0,0,537,220,
1005,0,0,39923,17792,74,60,538,0,0,0,0,0,0,0,0,0,0,5,1,
1006,0,0,8933,4586,90,81,316,0,0,0,0,0,0,0,0,0,0,9,2,
1007,12450,9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,
1008,0,0,12583,6405,27,27,159,0,0,0,0,0,0,0,0,0,0,15,8,
1009,0,0,22434,9340,25,25,217,0,0,0,0,0,0,0,0,0,0,589,270,
1010,0,0,56517,28197,90,88,515,0,0,0,0,0,0,0,0,0,0,26,6,
1011,0,0,21426,7334,85,40,313,0,0,0,0,0,0,0,0,0,0,186,82,
1012,0,0,38987,20557,78,61,547,0,0,0,0,0,0,0,0,0,0,0,0,
1013,0,0,5314,2749,76,21,135,0,0,0,0,0,0,0,0,0,0,230,150,
1014,0,0,98451,42696,48,42,489,0,0,0,0,0,0,0,0,0,0,0,0,
1015,0,0,68669,28835,90,89,480,0,0,0,0,0,0,0,0,0,0,178,114,
1016,0,0,19493,8170,31,31,265,0,0,0,0,0,0,0,0,0,0,87,61,
1017,0,0,51814,23181,90,90,534,0,0,0,0,0,0,0,0,0,0,301,152,
1018,0,0,18165,7708,25,25,210,0,0,0,0,0,0,0,0,0,0,15914,8182,
1019,0,0,481,356,75,10,80,0,0,0,0,0,0,0,0,0,0,7,1,
1020,0,0,2492,1263,88,27,103,0,0,0,0,0,0,0,0,0,0,55,38,
1021,0,0,3248,1670,90,33,108,0,0,0,0,0,0,0,0,0,0,505,224,
1022,2025,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
1023,0,0,5022,2188,85,31,118,0,0,0,0,0,0,0,0,0,0,55,29,
1024,0,0,52099,20060,84,73,274,0,0,0,0,0,0,0,0,0,0,171,133,
1025,18,13,8111,5390,13,13,177,0,0,0,0,0,0,0,0,0,0,209,157,
1026,0,0,59411,34216,91,91,994,0,0,0,0,0,0,0,0,0,0,78,54,
1027,0,0,10087,4307,61,58,181,0,0,0,0,0,0,0,0,0,0,171,148,
1028,0,0,1634,837,21,8,126,0,0,0,0,0,0,0,0,0,0,617,332,
1029,0,0,2493,1354,30,25,75,0,0,0,0,0,0,0,0,0,0,143,75,
1030,0,0,23677,16415,90,89,1393,0,0,0,0,0,0,0,0,0,0,59,29,
1031,0,0,579,267,76,11,48,0,0,0,0,0,0,0,0,0,0,6,4,
1032,0,0,8983,3316,78,21,126,0,0,0,0,0,0,0,0,0,0,212,78,
1033,0,0,5324,3043,80,77,161,0,0,0,0,0,0,0,0,0,0,98,57,
1034,0,0,15794,7679,88,42,268,0,0,0,0,0,0,0,0,0,0,1051,681,
1035,9803,6208,239485,56231,91,87,368,0,0,0,0,0,0,0,0,0,0,391,346,
1036,0,0,8163,3971,90,51,224,0,0,0,0,0,0,0,0,0,0,87,59,
1037,0,0,4583,2373,28,20,213,0,0,0,0,0,0,0,0,0,0,54,33,
1038,0,0,51365,28265,88,71,449,0,0,0,0,0,0,0,0,0,0,63,39,
1039,0,0,67405,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1040,0,0,13676,7526,30,30,542,0,0,0,0,0,0,0,0,0,0,781,455,
1041,0,0,2558,1451,68,50,173,0,0,0,0,0,0,0,0,0,0,156,84,
1042,0,0,9510,4238,18,16,287,0,0,0,0,0,0,0,0,0,0,848,62,
1043,0,0,8867,4058,24,21,230,0,0,0,0,0,0,0,0,0,0,481,228,
1044,10691,9153,12045,8782,87,17,235,0,0,0,0,0,0,0,0,0,0,176,133,
1045,0,0,71583,28600,36,36,634,0,0,0,0,0,0,0,0,0,0,709,175,
1046,0,0,32955,14998,90,60,558,0,0,0,0,0,0,0,0,0,0,89,53,
1047,0,0,13636,5522,89,68,368,0,0,0,0,0,0,0,0,0,0,216,63,
1048,0,0,9358,4849,68,14,147,0,0,0,0,0,0,0,0,0,0,8,1,
1049,0,0,42499,18070,76,76,468,0,0,0,0,0,0,0,0,0,0,356,134,
1050,0,0,16903,6482,24,21,532,0,0,0,0,0,0,0,0,0,0,23,15,
1051,0,0,2326,1201,69,32,151,0,0,0,0,0,0,0,0,0,0,46,26,
1052,0,0,84008,34240,89,83,376,0,0,0,0,0,0,0,0,0,0,176,104,
1053,0,0,21810,10220,84,20,423,0,0,0,0,0,0,0,0,0,0,600,302,
1054,0,0,39602,18461,90,89,756,0,0,0,0,0,0,0,0,0,0,186,87,
1055,0,0,17366,8825,91,88,494,0,0,0,0,0,0,0,0,0,0,57,43,
1056,0,0,25579,11195,90,90,236,0,0,0,0,0,0,0,0,0,0,59,40,
1057,0,0,2698,1263,87,22,163,0,0,0,0,0,0,0,0,0,0,139,67,
1058,0,0,47387,22390,33,33,422,0,0,0,0,0,0,0,0,0,0,329,168,
1059,0,0,12605,4965,10,10,204,0,0,0,0,0,0,0,0,0,0,674,316,
1060,0,0,25698,13847,84,68,910,0,0,0,0,0,0,0,0,0,0,15,6,
1061,14807,13446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,
1063,0,0,7640,3755,28,27,130,0,0,0,0,0,0,0,0,0,0,38,24,
1064,0,0,64270,30700,91,91,317,0,0,0,0,0,0,0,0,0,0,224,126,
1065,0,0,42860,23024,76,75,561,0,0,0,0,0,0,0,0,0,0,125,89,
1066,0,0,16525,9276,31,31,334,0,0,0,0,0,0,0,0,0,0,8,2,
1067,0,0,51676,24105,57,57,392,0,0,0,0,0,0,0,0,0,0,388,207,
1068,0,0,27313,11133,87,55,631,0,0,0,0,0,0,0,0,0,0,136,62,
1069,0,0,77321,31844,91,90,662,0,0,0,0,0,0,0,0,0,0,206,89,
1070,0,0,4954,2685,54,42,119,0,0,0,0,0,0,0,0,0,0,150,129,
1071,0,0,5575,1821,31,13,164,0,0,0,0,0,0,0,0,0,0,199,103,
1072,0,0,216838,72645,90,89,562,0,0,0,0,0,0,0,0,0,0,484,246,
1073,0,0,1137,701,27,26,69,0,0,0,0,0,0,0,0,0,0,97,56,
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,
1075,0,0,20364,9824,86,75,435,0,0,0,0,0,0,0,0,0,0,17,3,
1076,0,0,7168,3124,28,28,194,0,0,0,0,0,0,0,0,0,0,325,177,
1077,0,0,60,45,18,5,9,0,0,0,0,0,0,0,0,0,0,20,15,
1078,0,0,38837,19962,24,24,758,0,0,0,0,0,0,0,0,0,0,1352,823,
1079,0,0,55831,25494,91,91,584,0,0,0,0,0,0,0,0,0,0,225,113,
1080,0,0,18705,5459,88,60,558,0,0,0,0,0,0,0,0,0,0,12,5,
1081,0,0,8813,3862,84,58,233,0,0,0,0,0,0,0,0,0,0,141,58,
1082,0,0,309,189,2,2,24,0,0,0,0,0,0,0,0,0,0,310,286,
1083,0,0,678,345,91,33,38,0,0,0,0,0,0,0,0,0,0,90,57,
1084,0,0,206828,77192,90,90,950,0,0,0,0,0,0,0,0,0,0,271,158,
1085,0,0,31700,7424,18,18,187,0,0,0,0,0,0,0,0,0,0,0,0,
1086,35443,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
1087,0,0,26167,13686,91,60,676,0,0,0,0,0,0,0,0,0,0,228,133,
1088,0,0,83285,36029,44,44,516,0,0,0,0,0,0,0,0,0,0,1227,458,
1089,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,341,199,
1090,0,0,100041,46690,77,77,520,0,0,0,0,0,0,0,0,0,0,97,71,
1091,0,0,3586,2157,89,60,177,0,0,0,0,0,0,0,0,0,0,112,85,
1092,0,0,11624,4500,32,27,280,0,0,0,0,0,0,0,0,0,0,418,176,
1093,0,0,3240,1510,48,41,74,0,0,0,0,0,0,0,0,0,0,103978,51255,
1094,0,0,28358,15879,87,73,329,0,0,0,0,0,0,0,0,0,0,13,4,
1095,0,0,16079,7797,91,85,312,0,0,0,0,0,0,0,0,0,0,655,329,
1096,0,0,54649,24148,90,76,448,0,0,0,0,0,0,0,0,0,0,63,38,
1097,0,0,25874,14679,27,27,605,0,0,0,0,0,0,0,0,0,0,53,20,
1099,0,0,51036,22339,57,57,635,0,0,0,0,0,0,0,0,0,0,6249,3153,
1100,0,0,11278,4738,52,28,195,0,0,0,0,0,0,0,0,0,0,360,239,
1101,188250,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1103,0,0,3155,2453,37,36,171,0,0,0,0,0,0,0,0,0,0,11,1,
1104,0,0,4255,2701,77,46,122,0,0,0,0,0,0,0,0,0,0,9,2,
1105,0,0,95983,55699,91,91,1016,0,0,0,0,0,0,0,0,0,0,534,339,
1106,0,0,10273,5930,26,19,475,0,0,0,0,0,0,0,0,0,0,633,349,
1107,0,0,13154,9317,90,90,729,0,0,0,0,0,0,0,0,0,0,40,36,
1108,0,0,26459,16049,91,76,385,0,0,0,0,0,0,0,0,0,0,25,6,
1109,0,0,5003,2002,89,45,90,0,0,0,0,0,0,0,0,0,0,8,2,
1110,75177,20983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1111,0,0,10484,5436,87,65,255,0,0,0,0,0,0,0,0,0,0,162,98,
1112,0,0,5781,3369,89,33,173,0,0,0,0,0,0,0,0,0,0,562,279,
1113,7460,6505,3000,2623,91,38,211,0,0,0,0,0,0,0,0,0,0,131,105,
1114,0,0,65641,30401,91,91,866,0,0,0,0,0,0,0,0,0,0,627,233,
1115,0,0,8648,3985,90,83,332,0,0,0,0,0,0,0,0,0,0,4563,2553,
1116,0,0,31084,11520,91,90,591,0,0,0,0,0,0,0,0,0,0,294,152,
1117,38111,29250,10858,8789,91,78,711,0,0,0,0,0,0,0,0,0,0,110,91,
1118,0,0,7957,3647,70,58,158,0,0,0,0,0,0,0,0,0,0,314,129,
1119,0,0,31261,17896,91,80,676,0,0,0,0,0,0,0,0,0,0,325,250,
1120,0,0,53036,16911,90,90,1060,0,0,0,0,0,0,0,0,0,0,264,101,
1121,26,25,3348,2707,60,18,196,0,0,0,0,0,0,0,0,0,0,139,120,
1122,0,0,24463,11888,45,26,519,0,0,0,0,0,0,0,0,0,0,926,417,
1123,0,0,33262,14490,91,85,421,0,0,0,0,0,0,0,0,0,0,357,129,
1124,0,0,32094,16476,90,68,507,0,0,0,0,0,0,0,0,0,0,90,56,
1125,0,0,9697,5515,87,77,445,0,0,0,0,0,0,0,0,0,0,88,63,
1126,0,0,1280,493,67,7,39,0,0,0,0,0,0,0,0,0,0,636,405,
1127,0,0,33250,13934,91,89,302,0,0,0,0,0,0,0,0,0,0,96,26,
1128,0,0,13409,10574,89,64,364,0,0,0,0,0,0,0,0,0,0,11,1,
1129,0,0,31818,14552,88,48,1028,0,0,0,0,0,0,0,0,0,0,32,20,
1130,0,0,93919,42099,91,91,897,0,0,0,0,0,0,0,0,0,0,72,26,
1131,0,0,30689,10199,37,35,623,0,0,0,0,0,0,0,0,0,0,927,354,
1132,0,0,20859,10832,90,85,523,0,0,0,0,0,0,0,0,0,0,61,39,
1134,0,0,13129,7426,90,64,92,0,0,0,0,0,0,0,0,0,0,146,68,
1135,0,0,27075,14749,78,78,866,0,0,0,0,0,0,0,0,0,0,80,47,
1136,0,0,7828,4957,83,21,461,0,0,0,0,0,0,0,0,0,0,9,3,
1137,0,0,17882,9274,40,38,409,0,0,0,0,0,0,0,0,0,0,8677,5028,
1138,0,0,28275,16519,90,87,905,0,0,0,0,0,0,0,0,0,0,209,139,
1139,0,0,7295,3809,22,22,216,0,0,0,0,0,0,0,0,0,0,137,87,
1140,0,0,11717,4635,37,25,191,0,0,0,0,0,0,0,0,0,0,328,166,
1141,0,0,13163,7038,36,28,497,0,0,0,0,0,0,0,0,0,0,468,211,
1142,0,0,55502,21389,70,63,346,0,0,0,0,0,0,0,0,0,0,901,484,
1143,0,0,4378,2167,86,46,112,0,0,0,0,0,0,0,0,0,0,193,85,
1144,0,0,165389,69174,90,86,869,0,0,0,0,0,0,0,0,0,0,830,287,
1145,0,0,64117,19467,91,81,826,0,0,0,0,0,0,0,0,0,0,356,176,
1146,0,0,14825,6323,91,82,253,0,0,0,0,0,0,0,0,0,0,101,47,
1147,0,0,160635,44152,90,89,299,0,0,0,0,0,0,0,0,0,0,6012,1890,
1148,0,0,34433,17278,89,89,347,0,0,0,0,0,0,0,0,0,0,374,298,
1149,0,0,25547,11542,90,84,393,0,0,0,0,0,0,0,0,0,0,509,335,
1150,0,0,92407,45118,91,91,454,0,0,0,0,0,0,0,0,0,0,451,292,
1151,0,0,8391,3313,41,30,157,0,0,0,0,0,0,0,0,0,0,164,106,
1152,0,0,374,204,74,9,15,0,0,0,0,0,0,0,0,0,0,25,18,
1154,0,0,12,9,33,2,3,0,0,0,0,0,0,0,0,0,0,181,105,
1155,0,0,30472,17163,91,90,606,0,0,0,0,0,0,0,0,0,0,601,366,
1156,0,0,3824,1513,39,33,111,0,0,0,0,0,0,0,0,0,0,187,95,
