"","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_1_w2","ptc_2_w2","ptc_3_w2","ptc_4_w2","ptc_5_w2","ptc_6_w2","ptc_7_w2","ptc_8_w2","att_imp_1_w1","att_imp_2_w1","att_imp_3_w1","att_imp_4_w1","att_imp_5_w1","att_imp_1_w2","att_imp_2_w2","att_imp_3_w2","att_imp_4_w2","att_imp_5_w2","att_str_1_w1","att_str_2_w1","att_str_3_w1","att_str_4_w1","att_str_5_w1","att_str_1_w2","att_str_2_w2","att_str_3_w2","att_str_4_w2","att_str_5_w2","ft_far_w1","ft_pis_w1","ft_sld_w1","ft_lw_w1","ft_rw_w1","ft_women_w1","ft_rel_w1","ft_eu_w1","ft_econ_w1","ft_far_w2","ft_pis_w2","ft_sld_w2","ft_lw_w2","ft_rw_w2","ft_women_w2","ft_rel_w2","ft_eu_w2","ft_econ_w2","stupid_far_w1","stupid_women_w1","stupid_rel_w1","stupid_eu_w1","stupid_econ_w1","stupid_far_w2","stupid_pis_w2","stupid_sld_w2","stupid_lw_w2","stupid_rw_w2","stupid_women_w2","stupid_rel_w2","stupid_eu_w2","stupid_econ_w2","under_far_w1","under_pis_w1","under_sld_w1","under_lw_w1","under_rw_w1","under_women_w1","under_rel_w1","under_eu_w1","under_econ_w1","under_far_w2","under_pis_w2","under_sld_w2","under_lw_w2","under_rw_w2","under_women_w2","under_rel_w2","under_eu_w2","under_econ_w2","malvol_gov_1_w1","malvol_gov_2_w1","malvol_gov_3_w1","malvol_gov_4_w1","malvol_gov_5_w1","malvol_op_1_w1","malvol_op_2_w1","malvol_op_3_w1","malvol_op_4_w1","malvol_op_5_w1","malvol_gov_1_w2","malvol_gov_2_w2","malvol_gov_3_w2","malvol_gov_4_w2","malvol_gov_5_w2","malvol_op_1_w2","malvol_op_2_w2","malvol_op_3_w2","malvol_op_4_w2","malvol_op_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","party_strength","news","news_like","know_w2","know_fac_w2","ptc_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_w1","stupid_w2","malvol_1_w1","malvol_1_w2","malvol_2_w1","malvol_2_w2","malvol_3_w1","malvol_3_w2","malvol_4_w1","malvol_4_w2","malvol_5_w1","malvol_5_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"274",6591,"Male","Age: 45–54","Education: Bachelor degree",0,0,3,2,5,1,5,1,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,4,3,3,1,4,4,4,2,3,4,4,3,7,7,7,3,4,4,4,5,96,NA,NA,NA,98,96,85,56,71,98,NA,NA,NA,95,97,56,56,51,7,4,NA,NA,4,1,NA,NA,NA,5,3,2,3,4,2,NA,NA,NA,1,2,4,2,2,1,NA,NA,NA,1,4,2,4,3,7,7,1,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,0,0,3,0,0,2,1,3,7,7,7,7,7,7,7,7,1,1,1,1,7,5,4,5,6,5,5,12837,9152,86,67,249,150,32,0,2.23880597014925,38.4801345385747,0,4.77777777777778,3,1,NA,"More News - Control","Anti",5,3.71641791044776,0.477611940298507,1.8,2,0,5.25,3.75,2.75,3.25,NA,98,90.3333333333333,NA,95,86,NA,1,33.1666666666667,NA,1,34.0833333333333,5.5,5,7,7,7,7,1,7,6,6,6,6,5.4,6.6,0.75,1.5,7,7,5,2.2
"275",6590,"Male","Age: 35–44","Education: Graduate school",8,9,7,9,1,3,1,9,5,3,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,6,5,5,5,6,6,4,5,5,6,6,5,5,5,5,6,5,5,5,6,90,NA,52,49,NA,92,64,50,47,92,NA,62,48,NA,97,67,49,68,4,4,NA,NA,4,1,NA,1,1,NA,1,1,1,1,3,NA,5,4,NA,3,4,4,5,2,NA,3,4,NA,2,5,4,4,NA,NA,NA,NA,NA,5,5,4,2,2,0,0,0,0,0,6,5,6,2,2,3,4,5,5,5,5,4,3,5,5,7,6,5,5,5,5,1,1,2,1,6,1,1,0,0,0,0,9353,4872,84,60,177,178,2,0,2.96666666666667,38.9244131455399,0,2.33333333333333,4,1,NA,"More News - Control","Pro",3,2.95,0.0333333333333333,3.4,2,0,5.25,5.25,5.25,5,52,49,61.0833333333333,62,48,65.0833333333333,5,4,18.5,3,4,18.4166666666667,4,2.5,5,6,5,5,4,6,5,5,5,5,4.8,5.4,4.25,4.25,5.75,5,0.333333333333333,2.2
"276",6589,"Male","Age: 35–44","Education: Graduate school",7,2,8,6,9,1,8,1,5,5,5,5,5,1,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,6,5,6,6,5,6,5,6,5,5,5,5,5,5,5,89,NA,NA,30,NA,55,65,66,62,90,NA,NA,84,NA,85,85,84,91,3,NA,3,3,NA,3,NA,NA,3,NA,3,3,3,3,2,NA,NA,4,NA,5,4,4,4,4,NA,NA,4,NA,4,4,4,4,3,3,3,5,5,NA,NA,NA,NA,NA,3,3,5,3,3,0,0,0,0,0,1,1,1,3,1,2,2,2,5,5,5,5,5,5,5,5,4,3,1,2,4,2,2,2,2,2,2,49709,24663,133,112,384,61,2,0,0.544642857142857,38.9398893360161,0,4.88888888888889,3,1,NA,"More News - Control","Pro",2,3.42857142857143,0.0178571428571429,5,1,1,5.5,5,5,5.75,NA,30,60.3333333333333,NA,84,86.75,NA,4,32.4166666666667,NA,4,32.6666666666667,3,3,NA,0,NA,0,NA,0,NA,7,NA,7,NA,2.8,1.5,1.75,5,5,2,2.8
"277",7124,"Female","Age: 45–54","Education: Vocational degree",0,5,1,5,5,1,5,1,4,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,99,NA,NA,99,99,99,54,99,99,98,NA,NA,16,97,29,36,40,40,3,4,NA,NA,4,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,2,4,4,4,4,4,4,4,4,5,5,4,3,4,3,4,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77777777777778,2,NA,1,"More News - Experiment","Anti",5,NA,NA,3.4,2,0,4,4,4,4,NA,99,95.25,NA,97,77.0833333333333,NA,4,35.6666666666667,NA,4,35.3333333333333,3.5,3.5,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,2.25,4,4,2.66666666666667,4.2
"278",6585,"Male","Age: 25–34","Education: High school",5,8,5,6,1,2,1,5,4,3,4,3,3,1,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,77,NA,65,64,NA,66,67,66,67,64,NA,61,55,NA,68,63,67,58,4,NA,4,4,NA,4,NA,4,4,NA,4,4,4,4,4,NA,4,4,NA,4,4,4,4,4,NA,4,4,NA,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,1,2,7,3,3,1,1,2,2,6895,3933,91,26,115,16,3,0,0.615384615384615,38.8423618634886,0,4.66666666666667,6,NA,1,"More News - Experiment","Pro",0,4.42307692307692,0.115384615384615,3.4,2,1,4,4,4,4,65,64,67.1666666666667,61,55,60.5,4,4,16.1666666666667,4,4,14,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,2,2.8
"279",6580,"Male","Age: 35–44","Education: Graduate school",0,0,7,9,6,1,5,1,5,5,5,5,5,1,1,1,0,1,0,0,0,1,0,0,0,7,1,7,5,7,7,7,7,6,7,7,7,7,5,7,7,7,7,5,7,99,NA,NA,53,NA,82,97,93,57,99,NA,NA,32,NA,96,97,98,77,7,NA,7,7,NA,2,NA,NA,3,NA,7,7,7,4,1,NA,NA,2,NA,1,2,1,3,1,NA,NA,6,NA,2,1,1,4,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,1,1,1,3,5,6,6,5,5,4,5,27016,18436,133,130,433,819,34,0,6.3,38.6962080173347,0,3.44444444444444,4,1,NA,"More News - Control","Anti",5,3.33076923076923,0.261538461538462,5,3,2,6.5,6.5,5,6.75,NA,NA,90.625,NA,NA,95.5,NA,NA,50.375,NA,NA,50.5,7,6.625,7,7,7,7,7,7,6,6,6,6,6.6,6.6,5,5.25,7,7,5.16666666666667,2.2
"280",6579,"Male","Age: 35–44","Education: High school",3,5,5,5,9,1,9,7,3,4,3,4,4,1,0,1,1,0,0,0,0,0,0,0,0,5,2,5,4,5,4,3,4,3,4,5,2,5,5,5,4,3,4,4,4,16,78,NA,17,77,83,79,77,79,48,65,NA,42,67,62,65,65,64,5,5,NA,NA,5,4,4,NA,4,4,4,4,4,4,5,3,NA,5,3,4,4,3,4,4,4,NA,4,4,4,4,4,4,5,5,2,2,2,5,5,5,5,2,5,5,5,3,2,5,5,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,2,2,4,3,5,5,5,3,3,3,3,15185,5624,74,35,136,0,0,0,0,38.9577464788732,0,3,1,NA,1,"More News - Experiment","Anti",2,3.88571428571429,0,3.6,3,0,4.25,3.75,4,3.5,78,77,67.8333333333333,65,67,62.5,3,3,5.41666666666667,4,4,11.3333333333333,5,4.5,5,5,5,5,2,5,5,4,5,5,4.4,4.8,3,3,5,5,3.66666666666667,3.2
"281",6578,"Male","Age: 35–44","Education: Graduate school",8,7,8,8,1,5,1,5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,5,3,3,3,5,6,4,3,3,3,4,4,4,5,4,5,87,NA,63,64,NA,63,64,60,62,81,NA,72,71,NA,64,64,65,64,4,NA,4,4,NA,3,NA,4,4,NA,4,4,5,5,4,NA,4,3,NA,4,4,4,4,4,NA,4,4,NA,5,5,4,5,NA,NA,NA,NA,NA,6,3,5,5,5,0,0,0,0,0,6,6,6,2,2,5,2,2,3,2,1,0,1,3,3,3,5,6,3,5,6,3,3,1,2,3,2,2,1,1,1,1,5714,3392,90,72,107,0,22,0,0,38.6521909233176,0,0.666666666666667,3,NA,2,"More News - Experiment","Pro",3,1.48611111111111,0.305555555555556,0.4,3,0,3.25,4.25,3.25,3.5,63,64,67.0833333333333,72,71,70.5833333333333,4,3,17.5,4,4,17.0833333333333,4,4.25,6,6,3,6,5,6,2,5,2,5,3.6,5.6,3,1,3.5,5,1.33333333333333,2.4
"282",5402,"Male","Age: 25–34","Education: Some college",2,2,5,5,4,1,8,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,4,4,5,5,7,5,5,4,5,7,4,6,5,4,6,6,6,6,6,7,70,NA,50,50,50,50,50,50,50,100,NA,50,50,50,50,70,70,70,2,2,NA,NA,2,2,NA,2,2,2,2,5,2,2,5,NA,5,5,5,5,5,5,5,4,NA,4,4,4,4,4,4,4,4,4,4,4,3,NA,NA,NA,NA,NA,3,3,4,5,5,0,0,0,0,0,2,2,2,2,2,1,1,1,5,5,5,5,5,5,5,5,1,1,1,1,7,7,7,6,5,5,6,17072,11043,90,74,388,76,23,0,1.02702702702703,38.6469356680624,0,0.555555555555556,4,1,NA,"More News - Control","Anti",3,5.24324324324324,0.310810810810811,0.4,4,1,4.75,6,4.5,4.75,NA,50,56.6666666666667,NA,50,71.6666666666667,NA,5,26.6666666666667,NA,4,36,2,2.375,4,3,4,3,4,4,3,2,4,2,3.8,2.8,2,1.25,5,5,6,2.2
"283",6574,"Male","Age: 35–44","Education: High school",7,9,5,5,1,4,1,3,4,3,4,3,3,0,1,1,0,1,0,0,0,0,0,0,0,5,6,5,5,5,7,7,7,7,7,5,6,5,5,5,6,6,6,6,6,44,NA,45,40,43,72,83,77,74,99,NA,99,99,99,99,99,99,93,4,NA,3,3,NA,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,0,0,0,0,0,4,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,1,2,5,4,4,3,3,3,3,35649,17598,107,51,364,4,3,0,0.0784313725490196,38.8989229494614,0,7,4,1,NA,"More News - Control","Pro",2,7.13725490196078,0.0588235294117647,3.4,2,1,5.25,6,5.25,7,45,40,53.6666666666667,99,99,98.5,4,4,10.6666666666667,4,4,19.8333333333333,3.5,4,4,4,4,3,4,3,3,3,3,3,3.6,3.2,3,3,4,4,3.33333333333333,2.4
"284",7397,"Female","Age: 45–54","Education: Graduate school",9,8,8,7,1,3,1,3,6,6,6,6,6,1,0,1,1,0,0,0,1,0,0,1,0,6,7,7,7,7,6,7,7,7,7,5,6,6,6,7,6,6,6,6,6,95,NA,74,72,NA,74,83,79,71,95,NA,49,50,NA,39,81,60,62,4,NA,4,4,NA,6,NA,4,4,NA,3,2,3,2,2,NA,4,3,NA,4,1,3,3,2,NA,5,4,NA,3,2,2,4,NA,NA,NA,NA,NA,2,3,3,4,5,0,0,0,0,0,3,5,4,5,4,3,3,3,3,2,1,1,3,5,5,5,5,5,5,5,5,1,2,1,1,5,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77777777777778,6,NA,1,"More News - Experiment","Pro",4,NA,NA,6,3,2,5.75,6,6.75,6.75,74,72,77.75,49,50,60.8333333333333,4,3,18.4166666666667,5,4,18.9166666666667,4,3.25,2,3,3,5,3,4,3,2,2,3,2.6,3.4,3,1.75,5,5,1.16666666666667,2
"285",6572,"Male","Age: 35–44","Education: Graduate school",1,0,5,5,5,3,5,1,4,3,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,7,4,7,7,7,7,7,7,7,7,4,6,4,4,5,6,5,6,5,5,70,NA,NA,35,43,99,48,73,90,80,NA,NA,45,47,90,47,47,48,1,2,NA,NA,2,1,NA,NA,1,1,1,1,1,1,4,NA,NA,4,6,7,6,6,4,5,NA,NA,4,4,2,5,4,5,4,2,7,1,1,NA,NA,NA,NA,NA,4,4,5,1,1,0,0,0,0,0,2,0,0,2,2,0,0,2,2,2,2,2,1,1,2,2,1,1,1,1,7,7,5,3,5,5,5,27295,14778,88,73,537,248,10,1,3.3972602739726,38.8207601775033,0.0136986301369863,1.66666666666667,4,1,NA,"More News - Control","Anti",4,7.35616438356164,0.136986301369863,3.4,3,0,4.5,5.5,6.25,7,NA,43,63.5,NA,47,61.6666666666667,NA,6,27.25,NA,4,29.3333333333333,1.5,1,4,4,2,4,7,5,6,6,6,6,5,5,1,1,2,1.5,5,2.2
"286",6571,"Male","Age: 25–34","Education: Graduate school",5,3,5,5,9,2,6,1,4,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,50,NA,NA,50,51,51,50,51,51,50,NA,NA,53,53,52,52,53,53,4,NA,4,4,NA,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,5,1,3,4,4,3,3,3,3,5184,2213,36,9,157,20,7,1,2.22222222222222,38.1799687010954,0.111111111111111,1.77777777777778,4,1,NA,"More News - Control","Anti",0,17.4444444444444,0.777777777777778,3.4,2,0,4,4,4,4,NA,51,50.5833333333333,NA,53,51.8333333333333,NA,4,19.3333333333333,NA,4,19.3333333333333,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,3.33333333333333,2.2
"287",6570,"Female","Age: 18–24","Education: High school",0,5,5,5,9,1,9,1,4,3,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,7,4,4,7,7,4,4,4,4,4,4,4,4,4,4,83,NA,NA,20,48,48,48,48,48,94,NA,NA,21,92,91,75,79,83,4,NA,4,4,NA,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,3,3,3,5,5,5,3,4,3,3,35201,18690,90,59,786,474,75,2,8.03389830508475,37.6865600381952,0.0338983050847458,1,4,NA,1,"More News - Experiment","Anti",5,13.3220338983051,1.27118644067797,3.4,3,0,4,4,4,5.5,NA,48,59.6666666666667,NA,92,89.3333333333333,NA,4,30.3333333333333,NA,4,34,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,3.83333333333333,3.2
"288",6569,"Male","Age: 55+","Education: Some college",8,8,9,8,1,9,1,7,3,3,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,6,5,6,6,6,5,4,5,5,6,5,4,6,4,5,5,4,5,4,6,85,NA,NA,84,NA,79,54,76,82,88,NA,NA,81,NA,86,51,76,52,4,NA,5,5,NA,1,NA,NA,6,NA,6,4,6,5,4,NA,NA,2,NA,3,2,2,3,2,NA,NA,3,NA,3,2,3,3,NA,NA,NA,NA,NA,5,5,5,2,2,0,0,0,0,0,7,5,5,2,2,6,5,6,6,3,4,4,5,4,3,5,4,4,4,4,3,1,2,1,2,5,2,4,3,3,2,2,5253,3776,91,38,186,243,5,0,6.39473684210526,38.8261675315048,0,2.77777777777778,3,1,NA,"More News - Control","Pro",3,4.89473684210526,0.131578947368421,3.6,1,0,4.75,4.5,5.75,4.75,NA,84,80.5833333333333,NA,81,78.4166666666667,NA,2,29.8333333333333,NA,3,31.25,4.5,4.625,5,7,5,5,5,5,5,5,5,5,5,5.4,5.75,4,4,3.75,2.66666666666667,2.2
"289",6567,"Female","Age: 55+","Education: High school",0,0,0,0,5,1,5,1,6,5,4,6,6,1,0,1,0,0,0,1,0,1,0,0,0,7,7,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,100,NA,NA,NA,75,75,100,75,75,100,NA,NA,NA,75,75,100,100,75,7,NA,4,4,NA,1,NA,NA,NA,7,4,7,7,5,4,NA,NA,NA,4,4,4,4,4,1,NA,NA,NA,1,4,1,4,4,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,2,1,1,0,6,6,6,6,4,6,7,7,4,6,7,7,1,1,1,1,7,1,2,1,2,2,1,18730,6055,90,90,139,164,92,0,1.82222222222222,37.935524256651,0,3.33333333333333,4,1,NA,"More News - Control","Anti",5,1.54444444444444,1.02222222222222,5.4,2,2,7,7,7,6.5,NA,75,85.4166666666667,NA,75,87.5,NA,4,36,NA,1,34.75,5.5,6.375,7,7,7,7,7,7,6,6,6,6,6.6,6.6,1,6,6,6,1.5,2.2
"290",6566,"Female","Age: 55+","Education: Some college",7,6,8,8,4,5,4,9,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,0,5,7,5,5,7,4,7,4,5,7,4,7,4,4,7,4,7,4,4,7,100,NA,50,50,NA,65,0,50,50,100,NA,66,50,NA,50,100,50,50,1,NA,1,1,NA,7,NA,1,1,NA,4,7,4,4,1,NA,1,1,NA,1,7,4,4,1,NA,1,4,NA,1,4,4,4,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,7,7,7,1,1,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,4,1,1,1,1,7,1,1,2,2,3,1,14155,7933,77,69,254,0,0,0,0,38.9577464788732,0,2.33333333333333,4,1,NA,"More News - Control","Pro",2,3.68115942028985,0,2,2,1,4.75,4.75,5.5,5,50,50,55.4166666666667,66,50,65.1666666666667,1,1,18.5,1,4,19.25,1,2.875,7,7,7,7,7,7,6,6,6,6,6.6,6.6,6,6,7,6.25,1.66666666666667,2.2
"291",6565,"Female","Age: 55+","Education: Graduate school",1,2,3,3,5,1,5,1,4,3,1,5,3,1,0,1,1,0,0,0,0,0,0,0,0,7,4,7,7,7,7,4,7,7,7,7,7,7,4,6,7,4,6,4,5,80,NA,NA,NA,50,90,50,75,50,76,NA,NA,NA,51,92,51,70,70,5,NA,4,5,NA,2,NA,NA,NA,3,6,4,5,5,3,NA,NA,NA,5,2,4,4,4,4,NA,NA,NA,4,2,4,3,4,5,5,5,3,3,NA,NA,NA,NA,NA,5,5,5,3,3,0,0,0,0,0,0,0,0,3,1,0,1,3,4,5,4,7,5,5,5,6,6,1,1,2,7,7,6,6,6,3,3,8209,5312,47,47,574,35,17,1,0.74468085106383,38.5960443512136,0.0212765957446809,1.44444444444444,4,NA,1,"More News - Experiment","Anti",4,12.2127659574468,0.361702127659574,3.2,3,0,6.25,5.25,6.25,6.25,NA,50,65.4166666666667,NA,51,65.9166666666667,NA,5,29.5,NA,4,27.75,4.75,5,5,5,5,5,5,5,4,4,4,4,4.6,4.6,0.75,1.25,5,5.25,5.16666666666667,3.4
"292",6564,"Female","Age: 55+","Education: Vocational degree",5,5,5,5,1,7,1,2,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,5,7,4,4,4,4,4,4,3,3,4,4,54,61,52,51,47,55,46,51,63,50,50,49,54,50,57,52,54,57,4,NA,4,4,NA,4,4,4,3,4,4,4,4,4,5,4,4,3,4,4,4,4,3,3,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,3,3,3,4,4,4,4,4,5,4,3,4,5,4,4,5,3,4,3,3,2,3,17443,9420,89,70,320,9,5,1,0.128571428571429,38.8863179074446,0.0142857142857143,2.44444444444444,4,1,NA,"More News - Control","Pro",0,4.57142857142857,0.0714285714285714,3.2,0,0,4,3.5,4,4.25,52,51,52.5833333333333,49,54,52.8333333333333,4,3,11.9166666666667,4,5,12,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,2.75,3.25,4,4,3,4.4
"293",6562,"Male","Age: 25–34","Education: Bachelor degree",0,0,2,2,9,3,9,3,5,3,2,6,6,1,1,1,0,1,0,0,0,1,0,0,0,7,7,6,5,7,7,7,6,5,7,7,7,6,4,7,7,7,6,4,7,97,87,NA,NA,74,75,75,68,50,100,91,NA,NA,75,89,91,54,49,4,NA,4,4,NA,1,4,NA,NA,3,4,4,1,1,1,2,NA,NA,4,3,4,3,5,1,3,NA,NA,3,1,3,3,4,4,4,4,2,4,NA,NA,NA,NA,NA,6,6,6,1,1,0,0,0,0,0,3,1,2,2,3,3,3,3,4,4,5,6,5,5,5,5,3,3,4,4,7,7,7,6,6,6,6,1695,931,91,87,88,0,0,0,0,38.9577464788732,0,4.55555555555556,3,NA,1,"More News - Experiment","Anti",5,1.01149425287356,0,4.4,3,2,6,6,6.25,6.25,87,74,77.6666666666667,91,75,80.4166666666667,2,4,19.0833333333333,3,3,19.0833333333333,4,3.25,4,6,4,6,4,6,5,6,3,6,4,6,2,3,4.75,5,6.33333333333333,4.2
"294",7125,"Male","Age: 35–44","Education: High school",5,5,5,5,4,1,4,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,2,4,4,6,5,4,4,4,7,4,6,4,4,5,5,6,4,4,6,50,NA,50,50,50,50,50,49,50,52,NA,51,51,51,50,51,50,50,3,2,NA,NA,2,1,NA,1,1,1,1,1,1,1,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,3,3,4,4,5,5,4,4,4,4,4,2,1,1,1,5,1,1,3,1,1,1,14351,12327,91,70,437,5,17,0,0.0714285714285714,38.7148893360161,0,0.666666666666667,4,1,NA,"More News - Control","Anti",0,6.24285714285714,0.242857142857143,0.4,2,1,4.5,4.75,3.5,4.25,NA,50,49.9166666666667,NA,51,51.0833333333333,NA,4,19.3333333333333,NA,4,20,2.5,2,4,4,4,4,5,4,4,3,3,3,4,3.6,3.5,3.25,4.5,4,1.33333333333333,2
"295",6560,"Male","Age: 35–44","Education: Graduate school",9,9,10,10,1,5,1,4,2,2,1,6,2,1,1,1,0,1,0,0,1,0,0,0,0,4,7,4,4,5,4,7,4,4,6,4,7,4,2,6,4,7,4,3,7,50,NA,98,95,NA,57,99,54,50,49,NA,94,92,NA,54,99,62,50,4,NA,3,4,NA,1,NA,7,7,NA,4,7,4,4,4,NA,1,1,NA,4,4,4,4,4,NA,1,1,NA,4,1,3,4,NA,NA,NA,NA,NA,6,5,6,2,1,0,0,0,0,0,6,5,6,1,2,5,6,6,6,4,4,4,5,3,6,7,5,4,6,6,6,1,1,2,2,7,4,4,4,3,4,3,10192,5842,87,24,345,14,8,1,0.583333333333333,38.6244131455399,0.0416666666666667,2.66666666666667,6,NA,1,"More News - Experiment","Pro",4,14.375,0.333333333333333,2.6,3,2,4.25,4.5,4.75,4.75,98,95,78,94,92,76.5833333333333,1,1,10.1666666666667,1,1,9.66666666666667,3.75,4.375,6,6,5,5,6,6,5,6,6,5,5.6,5.6,5.75,4.25,5.25,5.5,3.66666666666667,2.6
"296",6559,"Male","Age: 35–44","Education: High school",3,0,5,2,2,7,7,3,4,2,4,2,4,1,0,1,0,1,0,0,0,0,0,0,0,5,4,6,5,6,4,5,5,4,5,5,3,5,4,6,4,4,4,5,5,95,92,NA,NA,91,85,88,83,83,29,21,NA,NA,32,34,26,57,39,4,4,NA,NA,5,4,5,NA,NA,3,4,3,4,4,5,4,NA,NA,5,6,5,5,3,4,3,NA,NA,4,3,4,3,5,4,5,5,5,4,NA,NA,NA,NA,NA,5,5,5,4,4,0,0,0,0,0,3,2,2,3,1,2,2,3,5,5,4,4,5,5,4,4,5,4,4,5,3,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888888888888889,2,NA,1,"More News - Experiment","Anti",2,NA,NA,3.2,2,1,4.25,4.25,5,4.5,92,91,89.75,21,32,32,4,5,19.75,3,4,7.91666666666667,4.25,3.875,4,5,5,5,5,5,2,3,3,3,3.8,4.2,2.5,2,4.5,4.5,3.33333333333333,4.2
