"","id","wave","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","news","news_like","att_imp_1","att_imp_2","att_imp_3","att_imp_4","att_imp_5","att_str_1","att_str_2","att_str_3","att_str_4","att_str_5","ft_far","ft_pis","ft_sld","ft_lw","ft_rw","ft_women","ft_rel","ft_eu","ft_econ","stupid_far","stupid_women","stupid_rel","stupid_eu","stupid_econ","under_far","under_pis","under_sld","under_lw","under_rw","under_women","under_rel","under_eu","under_econ","malvol_gov_1","malvol_gov_2","malvol_gov_3","malvol_gov_4","malvol_gov_5","malvol_op_1","malvol_op_2","malvol_op_3","malvol_op_4","malvol_op_5","comp_1","comp_2","comp_3","comp_4","perpol_1","perpol_2","perpol_3","perpol_4","att_str","att_imp","ft_party_op","ft_ideo_op","ft","under_party_op","under_ideo_op","under","stupid","malvol_1","malvol_2","malvol_3","malvol_4","malvol_5","malvol","comp","perpol","know","know_1","know_2","know_3","know_4","know_5","know_fac","know_fac_1","know_fac_2","know_fac_3","know_fac_4","ptc","ptc_1","ptc_2","ptc_3","ptc_4","ptc_5","ptc_6","ptc_7","ptc_8","stupid_lw","stupid_pis","stupid_rw","stupid_sld","well_act","well_act_1","well_act_2","well_act_3","well_act_4","well_act_5","well_feel","well_feel_1","well_feel_2","well_feel_3","well_feel_4","well_feel_5","well_feel_6","know_r","know_fac_r","ptc_r","att_str_r","att_imp_r","ft_r","under_r","stupid_r","malvol_r","comp_r","perpol_r","well_act_r","well_feel_r","news_r","news_like_r"
"30","15",2,7037,"Female","Age: 35–44","Education: Graduate school",9,2,5,8,4,9,4,5,66472,28209,70,69,951,1634,417,4,23.6811594202899,32.9142682180036,0.0579710144927536,3,4,1,NA,"More News - Control","Pro",13.7826086956522,6.04347826086957,4,6,6,5,2,1,4,1,4,6,20,NA,42,35,NA,55,69,37,49,4,2,4,6,6,2,NA,4,6,NA,5,3,1,3,7,2,6,4,4,0,0,0,0,0,3,5,2,1,4,3,2,3,2.5,5.25,42,35,39.5,4,6,7,3.75,0,0,0,7,7,2.8,2.75,3,4.2,6,4,4,5,2,3,1,0,1,1,2,1,0,0,0,0,1,0,0,3,NA,NA,5,3.8,6,5,4,3,1,4.66666666666667,6,6,2,5,3,6,63.3333333333333,75,25,25,70.8333333333333,39.5,11.7088607594937,45.8333333333333,36.6666666666667,45.8333333333333,33.3333333333333,42.8571428571429,72.2222222222222,59.320357698453,52.9337322695092
"31","16",1,7036,"Female","Age: 25–34","Education: Graduate school",8,9,8,7,1,5,1,5,14985,8064,79,78,333,396,137,0,5.07692307692308,37.2013362224629,0,5.88888888888889,6,1,NA,"More News - Control","Pro",4.26923076923077,1.75641025641026,3,4,6,6,7,4,5,5,6,5,100,NA,36,34,NA,69,41,71,48,6,2,NA,NA,2,1,NA,4,4,NA,2,4,4,4,NA,NA,NA,NA,NA,5,7,6,1,2,4,2,5,4,7,6,6,4,5,4.75,36,34,53.0833333333333,4,4,19.8333333333333,4,5,7,6,6,5,5.8,3.75,5.75,3.8,5,5,2,2,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,5,4,7,1,3,2,7,2.16666666666667,3,2,1,2,3,2,56.6666666666667,100,0,66.6666666666667,62.5,53.0833333333333,36.0759493670886,50,86.6666666666667,62.5,79.1666666666667,45.7142857142857,30.5555555555556,33.0438605879671,27.4939801347672
"32","16",2,7036,"Female","Age: 25–34","Education: Graduate school",8,9,8,7,1,5,1,5,14985,8064,79,78,333,396,137,0,5.07692307692308,37.2013362224629,0,5.88888888888889,6,1,NA,"More News - Control","Pro",4.26923076923077,1.75641025641026,4,4,7,6,7,7,5,7,6,6,98,NA,65,64,NA,50,51,56,37,6,5,4,5,4,4,NA,5,3,NA,4,4,5,4,0,0,0,0,0,7,7,7,1,1,4,1,4,3,7,5,6,4,6.25,5.25,65,64,64.6666666666667,5,3,19.5833333333333,5.25,7,7,7,6,6,6.6,3,5.5,3.8,5,5,2,2,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,5,4,7,1,3,2,7,2.16666666666667,3,2,1,2,3,2,56.6666666666667,100,0,87.5,70.8333333333333,64.6666666666667,35.6012658227848,70.8333333333333,100,50,75,45.7142857142857,30.5555555555556,33.0438605879671,27.4939801347672
"33","17",1,5312,"Female","Age: 35–44","Education: Vocational degree",7,8,9,10,1,5,1,9,46949,24254,89,89,859,9259,113,206,104.033707865169,37.6880835575249,2.31460674157303,2.22222222222222,4,1,NA,"More News - Control","Pro",9.65168539325843,1.26966292134831,3,6,3,4,5,4,6,5,5,5,100,NA,99,99,NA,99,99,99,99,7,NA,4,7,NA,2,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,7,7,7,1,1,3,3,3,3,4,4,7,4,5,4,99,99,99.1666666666667,1,1,17.8333333333333,6.25,7,7,7,6,6,6.6,3,4.75,4.2,5,3,4,4,5,2,1,0,1,0,2,1,0,1,0,0,0,0,0,4,NA,NA,4,3.2,1,1,1,6,7,5.33333333333333,5,4,6,6,5,6,63.3333333333333,50,25,66.6666666666667,50,99.1666666666667,32.2784810126582,87.5,100,50,62.5,34.2857142857143,83.3333333333333,50.9722017529651,22.2253461176624
"34","17",2,5312,"Female","Age: 35–44","Education: Vocational degree",7,8,9,10,1,5,1,9,46949,24254,89,89,859,9259,113,206,104.033707865169,37.6880835575249,2.31460674157303,2.22222222222222,4,1,NA,"More News - Control","Pro",9.65168539325843,1.26966292134831,1,6,1,4,5,4,7,6,4,5,100,NA,100,100,NA,100,100,100,63,4,4,4,4,4,4,NA,4,4,NA,4,4,4,4,0,0,0,0,0,7,7,7,1,1,3,3,3,3,4,7,7,4,5.25,3,100,100,96.9166666666667,4,4,20,5.5,7,7,7,6,6,6.6,3,5.5,4.2,5,3,4,4,5,2,1,0,1,0,2,1,0,1,0,0,0,0,0,4,NA,NA,4,3.2,1,1,1,6,7,5.33333333333333,5,4,6,6,5,6,63.3333333333333,50,25,70.8333333333333,33.3333333333333,96.9166666666667,36.3924050632911,75,100,50,75,34.2857142857143,83.3333333333333,50.9722017529651,22.2253461176624
"35","18",1,7029,"Female","Age: 25–34","Education: Graduate school",7,6,8,8,1,9,1,9,24191,20755,88,82,599,311,52,0,3.79268292682927,38.3236001374098,0,5.66666666666667,3,1,NA,"More News - Control","Pro",7.30487804878049,0.634146341463415,4,3,4,6,6,4,5,4,5,5,97,NA,91,91,NA,43,43,42,42,4,NA,4,5,NA,1,NA,3,2,NA,4,5,6,3,NA,NA,NA,NA,NA,4,5,6,1,2,2,1,0,4,6,6,5,6,4.5,4.25,91,91,75.8333333333333,3,2,18.8333333333333,4.25,4,5,6,6,5,5.2,1.75,5.75,4.2,5,3,3,4,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,4,2.8,4,1,1,1,7,1.83333333333333,1,3,2,2,1,2,63.3333333333333,100,0,58.3333333333333,54.1666666666667,75.8333333333333,34.1772151898734,54.1666666666667,76.6666666666667,29.1666666666667,79.1666666666667,28.5714285714286,25,44.6327540337623,13.3173585494841
"36","18",2,7029,"Female","Age: 25–34","Education: Graduate school",7,6,8,8,1,9,1,9,24191,20755,88,82,599,311,52,0,3.79268292682927,38.3236001374098,0,5.66666666666667,3,1,NA,"More News - Control","Pro",7.30487804878049,0.634146341463415,3,3,4,7,6,3,4,4,5,5,97,NA,89,85,NA,48,51,53,66,2,2,3,2,3,1,NA,3,1,NA,4,2,3,3,0,0,0,0,0,5,4,6,1,1,2,1,1,3,6,7,7,7,4,4.25,89,85,77.5,3,1,18,3.25,5,4,6,6,6,5.4,1.75,6.75,4.2,5,3,3,4,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,4,2.8,4,1,1,1,7,1.83333333333333,1,3,2,2,1,2,63.3333333333333,100,0,50,54.1666666666667,77.5,32.5949367088608,37.5,80,29.1666666666667,95.8333333333333,28.5714285714286,25,44.6327540337623,13.3173585494841
"37","19",1,7028,"Female","Age: 25–34","Education: Graduate school",4,4,7,6,2,8,4,6,20128,17543,143,104,374,599,33,3,5.75961538461539,38.6404387865655,0.0288461538461538,1.22222222222222,4,1,NA,"More News - Control","Anti",3.59615384615385,0.317307692307692,2,2,4,7,7,4,7,3,5,7,98,72,91,73,NA,55,59,56,97,7,4,NA,NA,7,1,4,1,4,NA,4,5,3,2,7,7,7,1,1,NA,NA,NA,NA,NA,1,1,5,4,7,3,7,7,4.75,3.75,72,NA,75.875,4,NA,27.25,6.25,7,7,7,6,6,6.6,2.75,6,4.2,4,5,2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,NA,4,1.4,2,1,1,1,2,3.16666666666667,4,2,4,4,3,2,63.3333333333333,25,0,62.5,45.8333333333333,75.875,50.1582278481013,87.5,100,45.8333333333333,83.3333333333333,8.57142857142857,47.2222222222222,29.5626851316134,7.47297415669543
"38","19",2,7028,"Female","Age: 25–34","Education: Graduate school",4,4,7,6,2,8,4,6,20128,17543,143,104,374,599,33,3,5.75961538461539,38.6404387865655,0.0288461538461538,1.22222222222222,4,1,NA,"More News - Control","Anti",3.59615384615385,0.317307692307692,3,2,3,6,6,2,2,4,6,5,95,87,82,75,NA,61,49,50,87,2,4,5,5,7,1,2,1,3,NA,2,2,2,1,6,6,6,2,2,0,0,0,0,0,2,3,3,2,7,7,7,7,3.5,3.5,87,NA,76.375,2,NA,25.125,6.125,6,6,6,5,5,5.6,2.5,7,4.2,4,5,2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,NA,4,1.4,2,1,1,1,2,3.16666666666667,4,2,4,4,3,2,63.3333333333333,25,0,41.6666666666667,41.6666666666667,76.375,46.123417721519,85.4166666666667,83.3333333333333,41.6666666666667,100,8.57142857142857,47.2222222222222,29.5626851316134,7.47297415669543
"39","20",1,7027,"Male","Age: 25–34","Education: Graduate school",3,2,5,2,9,1,6,1,18704,11205,65,62,450,60,4,1,0.967741935483871,38.8932303498409,0.0161290322580645,3,4,1,NA,"More News - Control","Anti",7.25806451612903,0.0645161290322581,6,3,6,4,6,5,2,6,5,6,83,NA,NA,NA,25,77,80,100,72,4,4,NA,NA,4,4,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,4,4.5,4.75,NA,25,63.4166666666667,NA,4,30.3333333333333,4,4,4,4,3,3,3.6,3,4,4.4,5,4,5,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,6,NA,2.4,3,2,1,1,5,2,4,3,1,1,1,2,66.6666666666667,50,0,58.3333333333333,62.5,63.4166666666667,56.0126582278481,50,50,50,50,22.8571428571429,27.7777777777778,44.4887631177544,1.69531901283182
"40","20",2,7027,"Male","Age: 25–34","Education: Graduate school",3,2,5,2,9,1,6,1,18704,11205,65,62,450,60,4,1,0.967741935483871,38.8932303498409,0.0161290322580645,3,4,1,NA,"More News - Control","Anti",7.25806451612903,0.0645161290322581,6,2,6,6,6,2,3,5,3,2,81,NA,NA,NA,12,9,6,6,5,4,6,5,5,4,4,NA,NA,NA,6,6,6,6,5,4,6,6,5,3,0,0,0,0,0,2,5,0,5,6,4,5,4,3.25,5,NA,12,33.1666666666667,NA,6,30.9166666666667,4.5,4,6,6,2,4,4.4,3,4.75,4.4,5,4,5,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,6,NA,2.4,3,2,1,1,5,2,4,3,1,1,1,2,66.6666666666667,50,0,37.5,66.6666666666667,33.1666666666667,57.120253164557,58.3333333333333,63.3333333333333,50,62.5,22.8571428571429,27.7777777777778,44.4887631177544,1.69531901283182
"41","21",1,7024,"Male","Age: 25–34","Education: Graduate school",0,0,1,1,5,1,8,1,18661,11494,90,88,600,56,27,0,0.636363636363636,38.650928297055,0,3.66666666666667,3,NA,1,"More News - Experiment","Anti",6.81818181818182,0.306818181818182,7,7,7,7,7,7,7,6,4,6,100,NA,48,NA,100,100,100,100,85,4,NA,4,2,NA,1,NA,3,NA,1,1,1,1,2,7,7,7,1,1,NA,NA,NA,NA,NA,0,0,0,0,7,7,7,7,6,7,NA,100,98.75,NA,1,34.0833333333333,3.5,7,7,7,6,6,6.6,0,7,5.4,5,5,7,5,5,3,1,0,1,1,3,1,0,1,0,1,0,0,0,NA,NA,2,2,4,3,2,6,2,7,4,5,5,4,3,5,2,83.3333333333333,75,37.5,83.3333333333333,100,98.75,63.1329113924051,41.6666666666667,100,0,100,45.7142857142857,61.1111111111111,43.0944488663463,7.25618734885757
"42","21",2,7024,"Male","Age: 25–34","Education: Graduate school",0,0,1,1,5,1,8,1,18661,11494,90,88,600,56,27,0,0.636363636363636,38.650928297055,0,3.66666666666667,3,NA,1,"More News - Experiment","Anti",6.81818181818182,0.306818181818182,7,7,6,6,7,7,7,6,4,7,100,NA,29,NA,100,82,82,82,82,2,2,2,2,2,1,NA,4,NA,1,1,1,2,2,7,7,7,1,1,0,0,0,0,0,2,3,0,0,7,7,7,7,6,6.5,NA,100,94,NA,1,34.1666666666667,3,7,7,7,6,6,6.6,1.25,7,5.4,5,5,7,5,5,3,1,0,1,1,3,1,0,1,0,1,0,0,0,NA,NA,2,2,4,3,2,6,2,7,4,5,5,4,3,5,2,83.3333333333333,75,37.5,83.3333333333333,91.6666666666667,94,63.2911392405063,33.3333333333333,100,20.8333333333333,100,45.7142857142857,61.1111111111111,43.0944488663463,7.25618734885757
"43","22",1,7072,"Male","Age: 25–34","Education: Bachelor degree",7,8,5,5,1,5,1,5,2217,1199,88,16,47,10,0,0,0.625,38.9577464788732,0,5.11111111111111,5,NA,1,"More News - Experiment","Pro",2.9375,0,5,4,4,4,5,6,5,5,4,6,81,NA,75,65,43,68,66,57,58,5,6,NA,NA,4,1,NA,3,3,5,3,3,4,4,NA,NA,NA,NA,NA,5,5,5,4,5,0,0,1,3,6,6,5,5,5,4.25,75,65,68.4166666666667,3,3,16.1666666666667,5,5,5,5,3,2,4,1,5.5,2.2,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,3,5,2,1,1,6,2.33333333333333,1,4,2,2,2,3,30,25,0,66.6666666666667,54.1666666666667,68.4166666666667,29.1139240506329,66.6666666666667,56.6666666666667,16.6666666666667,75,31.4285714285714,33.3333333333333,25.6227700593653,0
"44","22",2,7072,"Male","Age: 25–34","Education: Bachelor degree",7,8,5,5,1,5,1,5,2217,1199,88,16,47,10,0,0,0.625,38.9577464788732,0,5.11111111111111,5,NA,1,"More News - Experiment","Pro",2.9375,0,6,4,4,4,6,6,5,4,4,6,69,NA,66,65,61,80,75,71,73,1,1,1,1,1,2,NA,2,2,2,2,2,3,3,0,0,0,0,0,5,5,5,5,3,3,2,1,3,5,5,5,5,4.75,4.5,66,65,69.0833333333333,2,2,13.3333333333333,3,5,5,5,2,4,4.2,2.25,5,2.2,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,3,5,2,1,1,6,2.33333333333333,1,4,2,2,2,3,30,25,0,62.5,58.3333333333333,69.0833333333333,23.7341772151899,33.3333333333333,60,37.5,66.6666666666667,31.4285714285714,33.3333333333333,25.6227700593653,0
"45","23",1,7019,"Female","Age: 35–44","Education: High school",7,4,7,4,1,3,1,9,4251,2403,90,42,99,0,4,10,0,38.8625083836351,0.238095238095238,1.77777777777778,4,NA,1,"More News - Experiment","Pro",2.35714285714286,0.0952380952380952,7,7,7,7,7,6,7,6,6,7,52,18,51,NA,23,59,69,68,69,4,7,NA,NA,5,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,0,0,0,5,1,4,4,6.25,7,51,NA,58.875,4,NA,16,5,NA,NA,NA,NA,NA,NA,0,3.5,2.4,4,3,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,4,4,4,3.2,4,1,1,3,7,2.5,3,3,2,2,3,2,33.3333333333333,50,0,87.5,100,58.875,28.7974683544304,66.6666666666667,NA,0,41.6666666666667,34.2857142857143,36.1111111111111,21.5610484006743,2.46681549290152
"46","23",2,7019,"Female","Age: 35–44","Education: High school",7,4,7,4,1,3,1,9,4251,2403,90,42,99,0,4,10,0,38.8625083836351,0.238095238095238,1.77777777777778,4,NA,1,"More News - Experiment","Pro",2.35714285714286,0.0952380952380952,7,7,7,7,7,7,7,7,7,7,65,65,65,NA,65,65,66,65,64,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,6,6,4,4,4,0,0,0,0,0,0,0,6,3,5,5,4,4,7,7,65,NA,65,4,NA,19.25,4,0,0,0,7,7,2.8,2.25,4.5,2.4,4,3,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,4,4,4,3.2,4,1,1,3,7,2.5,3,3,2,2,3,2,33.3333333333333,50,0,100,100,65,34.9683544303797,50,36.6666666666667,37.5,58.3333333333333,34.2857142857143,36.1111111111111,21.5610484006743,2.46681549290152
"47","24",1,7018,"Female","Age: 25–34","Education: Graduate school",0,1,6,5,5,8,6,8,4723,2284,91,84,153,142,0,0,1.69047619047619,38.9577464788732,0,0.555555555555556,3,1,NA,"More News - Control","Anti",1.82142857142857,0,4,5,6,7,7,4,5,7,7,7,99,100,50,50,49,50,30,29,30,6,4,NA,NA,6,1,1,5,6,7,4,6,6,6,6,7,7,2,5,NA,NA,NA,NA,NA,0,0,0,0,5,7,7,7,5.75,5.5,100,49,61.0833333333333,1,7,20.8333333333333,5.5,6,7,7,5,2,5.4,0,6.5,5,6,4,4,6,5,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,4,1,1,2.4,2,1,1,1,7,1.16666666666667,3,2,0,0,2,0,76.6666666666667,50,12.5,79.1666666666667,75,61.0833333333333,37.9746835443038,75,80,0,91.6666666666667,22.8571428571429,13.8888888888889,17.1327482638971,0
"48","24",2,7018,"Female","Age: 25–34","Education: Graduate school",0,1,6,5,5,8,6,8,4723,2284,91,84,153,142,0,0,1.69047619047619,38.9577464788732,0,0.555555555555556,3,1,NA,"More News - Control","Anti",1.82142857142857,0,4,2,6,7,7,4,2,5,6,7,82,85,49,50,50,52,53,51,73,1,1,1,1,1,1,1,5,5,5,5,6,6,3,4,4,5,2,5,0,0,0,0,0,0,1,0,0,7,7,5,7,4.25,4.75,85,50,63.5833333333333,1,5,17.1666666666667,3.5,4,4,5,5,2,4,0.25,6.5,5,6,4,4,6,5,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,4,1,1,2.4,2,1,1,1,7,1.16666666666667,3,2,0,0,2,0,76.6666666666667,50,12.5,54.1666666666667,62.5,63.5833333333333,31.0126582278481,41.6666666666667,56.6666666666667,4.16666666666667,91.6666666666667,22.8571428571429,13.8888888888889,17.1327482638971,0
"49","25",1,7017,"Male","Age: 25–34","Education: Graduate school",0,0,5,0,2,1,2,1,87591,31464,91,89,737,697,34,45,7.8314606741573,38.5757240069631,0.50561797752809,1.22222222222222,1,1,NA,"More News - Control","Anti",8.28089887640449,0.382022471910112,4,4,4,4,4,4,7,4,4,4,91,NA,85,NA,88,85,87,83,87,4,NA,4,4,NA,4,NA,4,NA,4,4,4,4,4,6,6,2,2,2,NA,NA,NA,NA,NA,5,5,5,5,2,5,5,4,4.75,4,NA,88,88.1666666666667,NA,4,33,4,6,6,2,5,5,4.8,5,4,2.2,2,1,2,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,3.2,4,2,2,2,6,1.33333333333333,2,2,1,1,1,1,30,75,0,62.5,50,88.1666666666667,61.0759493670886,50,70,83.3333333333333,50,34.2857142857143,16.6666666666667,47.4631295692532,8.7734152219119
"50","25",2,7017,"Male","Age: 25–34","Education: Graduate school",0,0,5,0,2,1,2,1,87591,31464,91,89,737,697,34,45,7.8314606741573,38.5757240069631,0.50561797752809,1.22222222222222,1,1,NA,"More News - Control","Anti",8.28089887640449,0.382022471910112,2,2,2,2,2,5,5,5,5,5,96,NA,56,NA,60,61,63,61,59,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,6,6,6,2,2,0,0,0,0,0,6,6,6,6,6,6,6,6,5,2,NA,60,72.3333333333333,NA,1,32.6666666666667,2.5,6,6,6,5,5,5.6,6,6,2.2,2,1,2,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,3.2,4,2,2,2,6,1.33333333333333,2,2,1,1,1,1,30,75,0,66.6666666666667,16.6666666666667,72.3333333333333,60.4430379746835,25,83.3333333333333,100,83.3333333333333,34.2857142857143,16.6666666666667,47.4631295692532,8.7734152219119
"51","26",1,7016,"Female","Age: 25–34","Education: Graduate school",2,0,5,5,7,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,4,1,NA,"More News - Control","Anti",NA,NA,4,4,4,4,7,4,7,4,4,7,87,NA,50,50,50,73,96,50,50,4,4,NA,NA,4,4,NA,4,4,4,4,4,4,4,4,4,7,1,1,NA,NA,NA,NA,NA,0,0,0,0,7,7,7,7,4.75,4,NA,50,68.0833333333333,NA,4,31.6666666666667,4,4,4,7,6,6,5.4,0,7,0.6,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,NA,4,4,2.4,2,1,1,1,7,2.66666666666667,2,2,3,3,3,3,3.33333333333333,50,0,62.5,50,68.0833333333333,58.5443037974684,50,80,0,100,22.8571428571429,38.8888888888889,NA,NA
"52","26",2,7016,"Female","Age: 25–34","Education: Graduate school",2,0,5,5,7,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,4,1,NA,"More News - Control","Anti",NA,NA,4,1,4,5,7,4,7,4,4,7,50,NA,50,50,50,50,100,50,50,4,4,7,4,4,1,NA,4,4,4,4,1,4,4,6,5,6,1,1,0,0,0,0,0,0,0,0,0,5,6,7,7,4.75,3.5,NA,50,54.1666666666667,NA,4,19.0833333333333,4.375,6,5,6,6,6,5.8,0,6.25,0.6,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,NA,4,4,2.4,2,1,1,1,7,2.66666666666667,2,2,3,3,3,3,3.33333333333333,50,0,62.5,41.6666666666667,54.1666666666667,34.6518987341772,56.25,86.6666666666667,0,87.5,22.8571428571429,38.8888888888889,NA,NA
"53","27",1,7012,"Female","Age: 35–44","Education: High school",5,0,5,5,4,9,4,9,2669,1579,88,83,172,5,0,0,0.0602409638554217,38.9577464788732,0,0.222222222222222,4,NA,1,"More News - Experiment","Anti",2.07228915662651,0,4,4,4,5,5,4,4,4,4,5,99,99,99,99,99,53,99,99,99,4,NA,4,4,NA,4,2,4,4,4,4,4,4,4,6,5,6,4,4,NA,NA,NA,NA,NA,0,0,0,3,7,7,7,6,4,4.25,99,99,95.1666666666667,2,4,19.5,4,6,5,6,3,3,4.6,0.75,6.75,0.4,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2.4,1,1,1,2,7,1,1,3,0,0,1,1,0,50,0,50,54.1666666666667,95.1666666666667,35.4430379746835,50,66.6666666666667,12.5,95.8333333333333,22.8571428571429,11.1111111111111,19.3024777663199,0
"54","27",2,7012,"Female","Age: 35–44","Education: High school",5,0,5,5,4,9,4,9,2669,1579,88,83,172,5,0,0,0.0602409638554217,38.9577464788732,0,0.222222222222222,4,NA,1,"More News - Experiment","Anti",2.07228915662651,0,4,5,5,5,7,4,4,4,4,7,99,99,98,47,45,48,47,46,49,2,2,2,2,2,1,1,1,4,1,4,4,4,4,4,6,6,1,1,0,0,0,0,0,0,0,0,5,1,4,6,4,4,4.75,99,45,63.8333333333333,1,1,18.3333333333333,3,4,6,6,6,6,5.6,1.25,3.75,0.4,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2.4,1,1,1,2,7,1,1,3,0,0,1,1,0,50,0,50,62.5,63.8333333333333,33.2278481012658,33.3333333333333,83.3333333333333,20.8333333333333,45.8333333333333,22.8571428571429,11.1111111111111,19.3024777663199,0
"55","28",1,7011,"Female","Age: 55+","Education: Vocational degree",0,0,2,0,8,3,8,1,226,117,90,6,15,0,0,0,0,38.9577464788732,0,5.33333333333333,4,NA,1,"More News - Experiment","Anti",2.5,0,7,1,7,7,7,7,7,7,7,7,100,NA,NA,NA,82,100,100,99,84,7,4,NA,NA,4,1,NA,NA,NA,1,1,1,1,3,7,7,7,1,1,NA,NA,NA,NA,NA,0,0,0,0,1,6,6,7,7,5.5,NA,82,92.5833333333333,NA,1,34.1666666666667,5.5,7,7,7,6,6,6.6,0,5,3.4,4,3,4,3,3,2,1,0,1,0,1,0,0,0,0,1,0,0,0,NA,NA,4,NA,2.2,1,1,1,1,7,3.33333333333333,4,4,3,3,3,3,50,50,12.5,100,75,92.5833333333333,63.2911392405063,75,100,0,66.6666666666667,20,50,22.6225523764975,0
"56","28",2,7011,"Female","Age: 55+","Education: Vocational degree",0,0,2,0,8,3,8,1,226,117,90,6,15,0,0,0,0,38.9577464788732,0,5.33333333333333,4,NA,1,"More News - Experiment","Anti",2.5,0,7,1,7,7,7,7,7,7,7,7,99,NA,NA,NA,100,99,100,98,99,4,4,4,4,4,4,NA,NA,NA,4,4,4,4,4,7,7,1,1,1,0,0,0,0,0,6,0,6,6,4,4,4,7,7,5.5,NA,100,99.3333333333333,NA,4,35.6666666666667,5.5,7,7,1,6,6,5.4,4.5,4.75,3.4,4,3,4,3,3,2,1,0,1,0,1,0,0,0,0,1,0,0,0,NA,NA,4,NA,2.2,1,1,1,1,7,3.33333333333333,4,4,3,3,3,3,50,50,12.5,100,75,99.3333333333333,66.1392405063291,75,80,75,62.5,20,50,22.6225523764975,0
"57","29",1,7009,"Female","Age: 25–34","Education: Bachelor degree",0,2,4,5,6,2,6,3,2018,1205,93,14,114,34,0,0,2.42857142857143,38.9577464788732,0,2.11111111111111,4,NA,1,"More News - Experiment","Anti",8.14285714285714,0,6,6,5,7,7,5,7,6,6,6,85,93,NA,38,50,76,97,71,31,7,6,NA,NA,4,3,5,NA,5,5,6,2,1,4,7,7,5,2,5,NA,NA,NA,NA,NA,4,6,6,4,6,7,7,4,6,6,93,50,69.25,5,5,17.75,6,7,7,5,5,2,5.2,5,6,6,7,6,5,6,6,3,1,1,1,0,1,1,0,0,0,0,0,0,0,3,7,5,NA,2.4,3,2,1,1,5,4.66666666666667,6,6,6,4,3,3,93.3333333333333,75,12.5,83.3333333333333,83.3333333333333,69.25,32.120253164557,83.3333333333333,76.6666666666667,83.3333333333333,83.3333333333333,22.8571428571429,72.2222222222222,47.0814135582601,0
"58","29",2,7009,"Female","Age: 25–34","Education: Bachelor degree",0,2,4,5,6,2,6,3,2018,1205,93,14,114,34,0,0,2.42857142857143,38.9577464788732,0,2.11111111111111,4,NA,1,"More News - Experiment","Anti",8.14285714285714,0,6,7,5,7,7,6,7,4,6,6,81,98,NA,31,31,81,99,57,28,3,5,4,2,4,2,3,NA,5,5,1,3,5,4,7,6,7,1,1,0,0,0,0,0,5,6,6,6,7,5,3,1,5.75,6.25,98,31,62.25,3,5,16.75,5.375,7,6,7,6,6,6.4,5.75,4,6,7,6,5,6,6,3,1,1,1,0,1,1,0,0,0,0,0,0,0,3,7,5,NA,2.4,3,2,1,1,5,4.66666666666667,6,6,6,4,3,3,93.3333333333333,75,12.5,79.1666666666667,87.5,62.25,30.2215189873418,72.9166666666667,96.6666666666667,95.8333333333333,50,22.8571428571429,72.2222222222222,47.0814135582601,0
