"","person_id","sex","age","edu","party","ideo","approve_trump","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_w2","att_imp_gun_w1","att_imp_immigrant_w1","att_imp_climate_w1","att_imp_trump_w1","att_imp_econ_w1","att_imp_gun_w2","att_imp_immigrant_w2","att_imp_climate_w2","att_imp_trump_w2","att_imp_econ_w2","att_str_gun_w1","att_str_immigrant_w1","att_str_climate_w1","att_str_trump_w1","att_str_econ_w1","att_str_gun_w2","att_str_immigrant_w2","att_str_climate_w2","att_str_trump_w2","att_str_econ_w2","ft_dem_w1","ft_rep_w1","ft_lib_w1","ft_cons_w1","ft_gun_w1","ft_immigrant_w1","ft_climate_w1","ft_econ_w1","ft_dem_w2","ft_rep_w2","ft_lib_w2","ft_cons_w2","ft_gun_w2","ft_immigrant_w2","ft_climate_w2","ft_econ_w2","stupid_party_opp_w1","stupid_ind_dem_w1","stupid_ideo_opp_w1","stupid_ind_cons_w1","stupid_gun_w1","stupid_immigrant_w1","stupid_climate_w1","stupid_econ_w1","stupid_party_opp_w2","stupid_ideo_opp_w2","stupid_gun_w2","stupid_immigrant_w2","stupid_climate_w2","stupid_econ_w2","under_party_opp_w1","under_ideo_opp_w1","under_gun_w1","under_immigrant_w1","under_climate_w1","under_econ_w1","under_party_opp_w2","under_ideo_opp_w2","under_gun_w2","under_immigrant_w2","under_climate_w2","under_econ_w2","malvol_1_w1","malvol_2_w1","malvol_3_w1","malvol_4_w1","malvol_5_w1","malvol_1_w2","malvol_2_w2","malvol_3_w2","malvol_4_w2","malvol_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition","party_bin","news","news_like","know_w2","know_fac_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_party_op_w1","stupid_ideo_op_w1","stupid_w1","stupid_party_op_w2","stupid_ideo_op_w2","stupid_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"30",535,"Female","Age: 35–44","Education: Junior college",1,0,1,5,5,1,6,6,1,1,1,1,3,7,7,7,6,7,5,4,9,4,5,7,7,7,7,7,5,4,6,5,5,0,87,0,88,98,94,80,76,49,83,51,48,68,49,87,67,6,NA,6,NA,NA,NA,5,5,1,1,1,1,1,1,2,2,1,1,4,4,2,4,4,4,4,2,7,7,3,6,6,3,2,5,2,4,4,3,2,1,2,2,1,2,5,3,6,7,1,5,6,3,1,2,1,1,4,1,1,2,2,3,3,19544,9404,76,76,417,0,0,36,0,63.7555555555556,0.473684210526316,2.66666666666667,4,"No News - Experiment","Democrat",5.48684210526316,0,4.6,4,7,5,7,5.75,87,88,65.75,83,48,49.9375,2,2,1.875,2,2,2.125,6,6,4.5,1,1,1,5.8,3.2,2.5,1.75,5.25,3.75,2,1.8
"31",807,"Male","Age: 55+","Education: Bachelor",7,10,5,6,5,5,5,5,1,1,0,1,2,2,4,2,5,6,4,4,4,5,8,6,5,6,5,6,4,3,4,3,6,79,18,70,11,61,46,61,44,8,34,7,30,44,41,45,47,5,NA,5,NA,NA,2,NA,NA,1,1,1,1,1,1,2,2,3,4,3,4,6,5,4,5,4,5,4,4,3,2,4,1,1,1,1,1,5,5,5,5,2,2,1,3,3,5,6,6,2,1,3,3,2,2,1,1,0,1,1,1,1,0,0,35390,28735,78,77,490,1,21,35,0.012987012987013,63.4828282828283,0.454545454545455,1.66666666666667,2,"No News - Experiment","Republican",6.36363636363636,0.272727272727273,5.2,3,5.75,4.25,3.5,5,79,70,50.75,8,7,15.0625,2,2,2.125,6,6,4.375,5,5,3.25,1,1,1,3.4,1,5,2,5,2.25,0.666666666666667,1.2
"32",367,"Male","Age: 35–44","Education: High school",1,2,1,1,0,1,0,0,1,1,1,1,2,7,7,7,1,5,9,9,9,9,9,7,6,7,1,7,7,7,7,7,7,0,92,13,93,8,74,81,90,99,99,99,99,99,99,99,99,1,4,3,3,NA,2,NA,1,7,7,7,7,7,7,2,7,2,6,7,7,1,1,1,1,1,1,4,4,2,5,2,7,7,7,6,6,0,0,2,6,0,0,0,0,1,2,3,4,7,7,7,7,1,2,3,1,6,5,6,3,5,6,4,14985,6458,78,70,304,0,0,0,0,63.7555555555556,0,6.55555555555556,4,"No News - Experiment","Democrat",4.34285714285714,0,0.4,4,6.75,7,6.5,9,92,93,62.3125,99,99,74.5,2,2,2.625,1,1,1,1,1,1.125,7,7,5.5,3.4,6.6,2,0,2.5,7,4.83333333333333,2.6
"33",574,"Male","Age: 35–44","Education: Bachelor",5,7,7,4,3,4,3,3,1,0,0,0,1,4,7,2,7,4,9,1,3,4,3,7,7,7,7,7,3,4,3,1,3,50,49,50,22,49,49,49,49,0,98,93,87,88,91,89,100,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,1,7,7,7,7,6,7,2,3,2,3,3,3,1,1,1,2,6,4,4,4,3,3,5,6,6,5,3,3,3,3,4,1,1,1,4,3,4,4,1,1,1,1,0,1,4,1,2,1,3,291420,47280,76,75,891,0,18,162,0,63.5155555555556,2.16,1.55555555555556,5,"No News - Experiment","Republican",11.88,0.24,3.4,1,7,3.25,4.25,4,50,50,37.5,0,93,46.5,7,7,5.4375,2,2,1.9375,1,1,1,1,1,1,2.2,3.6,5.5,3,1.75,3.75,2,0.8
"34",155,"Female","Age: 55+","Education: Junior college",1,5,1,7,6,7,6,6,0,0,0,0,1,5,4,7,6,7,9,9,9,9,9,6,4,6,7,6,7,7,7,7,6,24,98,88,57,52,51,49,35,0,99,52,49,99,97,99,99,1,NA,1,1,NA,NA,1,1,7,7,7,7,7,7,5,3,4,5,5,5,7,7,6,7,7,7,3,1,2,2,2,7,7,7,6,6,2,2,2,3,0,0,0,0,2,1,5,4,7,6,7,1,1,1,1,1,0,1,1,0,0,0,0,22478,9658,76,76,361,0,0,16,0,63.7555555555556,0.210526315789474,2.66666666666667,4,"No News - Control","Democrat",4.75,0,6.4,0,5.5,6.75,5.75,9,98,57,50.6875,99,49,61.875,5,5,3.9375,7,7,5.4375,1,1,1,7,7,5.5,2,6.6,2.25,0,3,5.25,0.333333333333333,0.8
"35",335,"Male","Age: 35–44","Education: Bachelor",1,2,5,7,6,5,6,6,0,1,1,1,5,3,4,2,2,6,9,9,5,9,8,4,2,3,3,6,5,7,4,7,5,11,38,10,45,52,54,50,72,18,90,19,50,31,69,18,50,2,NA,2,NA,NA,NA,NA,2,4,1,1,4,4,4,6,6,5,4,4,5,2,5,4,5,7,4,2,2,2,1,1,7,7,7,6,6,3,4,3,4,0,0,0,1,4,4,5,5,6,5,6,7,5,3,1,2,3,1,1,0,0,0,0,174639,91066,76,75,1047,12,43,1110,0.16,63.1822222222223,14.8,5.88888888888889,3,"No News - Experiment","Democrat",13.96,0.573333333333333,6,3,3.75,5.25,3.75,7.75,38,45,35.25,90,50,45.75,6,6,4.375,2,2,2.5,2,2,1.75,4,4,3.0625,1.6,6.6,3.5,0.25,4.5,6,0.333333333333333,2.8
"36",466,"Female","Age: 25–34","Education: Junior college",4,5,1,7,6,5,6,6,0,1,1,1,2,7,7,7,7,7,9,4,8,9,9,7,7,7,7,7,7,4,7,7,5,99,99,99,99,99,99,99,99,0,94,95,93,59,94,93,52,7,6,6,6,NA,7,NA,7,1,1,1,3,1,1,1,1,1,1,1,1,7,6,6,6,7,6,7,7,7,6,6,7,7,7,6,6,0,0,0,0,6,6,6,6,7,7,7,7,7,5,7,7,5,3,1,1,4,1,1,0,0,0,0,13005,10287,78,32,279,0,0,55,0,63.7555555555556,1.71875,0.111111111111111,4,"No News - Experiment","Democrat",8.71875,0,6,3,7,5.75,7,7.5,99,99,74.5,94,93,65.625,1,1,1,7,7,5.3125,7,7,5.5,1,1,1.125,6.6,6.6,0,6,7,6.5,0.333333333333333,2.8
"37",409,"Female","Age: 18–24","Education: Junior college",1,6,1,6,6,4,5,5,0,0,1,1,3,4,4,4,5,5,8,8,1,8,8,5,4,4,4,4,7,7,7,7,7,57,97,92,77,61,79,80,63,95,0,50,0,90,90,50,50,4,4,4,4,4,NA,NA,4,5,2,2,2,4,2,5,3,4,5,5,5,4,2,4,4,4,4,5,4,4,3,2,7,7,7,6,6,3,3,3,3,2,2,1,4,4,5,4,4,4,5,7,7,1,2,1,1,2,1,1,2,0,0,0,43843,18898,79,49,626,9,10,36,0.183673469387755,63.5514739229025,0.73469387755102,4.33333333333333,4,"No News - Experiment","Democrat",12.7755102040816,0.204081632653061,5.2,2,4.25,7,4.25,6.25,97,77,61.4375,0,0,17.75,5,5,3.9375,4,4,3.25,4,4,3.25,5,5,3.375,3.6,6.6,3,2.25,4.25,5.75,0.666666666666667,1.4
"38",197,"Male","Age: 25–34","Education: Junior college",4,5,1,6,6,7,6,6,0,1,1,1,1,7,7,7,7,6,3,3,4,5,3,7,7,7,7,7,4,3,4,7,5,3,99,49,56,0,99,48,99,0,98,96,95,95,97,94,100,7,1,1,1,NA,NA,1,1,1,3,1,1,1,5,1,4,7,1,6,5,1,3,1,3,1,1,7,7,7,6,6,7,7,7,6,6,0,0,0,0,6,6,6,6,7,1,4,5,7,7,7,7,6,4,1,1,5,2,1,2,2,3,3,54768,24837,76,50,523,1,6,15,0.02,63.6355555555556,0.3,7,4,"No News - Experiment","Democrat",10.46,0.12,6.2,3,7,4,6.75,3.25,99,56,54.375,98,95,72.625,1,1,1.9375,1,1,1.125,7,7,4,1,1,1.25,6.6,6.6,0,6,4.25,7,2.16666666666667,3.4
"39",859,"Male","Age: 45–54","Education: Junior college",1,6,1,5,5,4,4,2,1,0,1,0,2,7,7,6,7,7,9,8,8,8,8,7,7,5,7,6,5,5,5,7,4,0,65,13,32,53,43,60,53,14,99,0,100,100,100,92,100,5,1,4,2,NA,NA,NA,4,2,1,4,1,1,4,2,6,4,2,4,5,2,4,1,2,1,4,5,5,3,5,6,7,7,2,6,6,0,0,0,1,4,3,4,3,6,7,7,7,2,2,4,7,2,2,1,2,2,1,1,1,1,1,1,18829,8559,75,75,236,0,0,0,0,63.7555555555556,0,6.22222222222222,4,"No News - Control","Democrat",3.14666666666667,0,4,2,6.25,4.75,6.75,8.25,65,32,37.5625,99,100,74.5,2,2,2.1875,2,2,1.75,5,5,3.75,2,2,1.875,4.8,5.6,0.25,3.5,6.75,3.75,1,1.8
"40",350,"Male","Age: 25–34","Education: Bachelor",3,7,1,6,4,5,4,1,1,0,1,1,2,4,7,7,7,6,9,9,8,8,4,5,7,7,7,7,4,5,6,1,5,2,86,46,22,87,84,96,39,87,87,92,76,85,84,85,92,2,1,2,2,NA,3,NA,NA,1,5,6,6,6,1,6,6,6,5,6,4,3,3,4,7,6,5,1,1,1,0,6,1,3,5,1,3,6,6,6,5,0,0,0,0,4,4,4,4,7,3,5,4,2,3,1,1,2,1,1,0,0,0,0,763,503,76,3,49,0,0,0,0,63.7555555555556,0,5.55555555555556,4,"No News - Experiment","Democrat",16.3333333333333,0,4,3,6.5,5,6,7.5,86,22,46.375,87,76,62.625,6,6,4.5625,3,3,3.125,2,2,2,1,1,1.9375,1.8,2.6,5.75,0,4,4.75,0.333333333333333,1.8
"41",168,"Male","Age: 55+","Education: Bachelor",7,10,7,4,4,4,4,4,1,1,1,1,1,4,6,2,7,7,5,8,8,5,4,5,7,5,7,5,5,6,5,5,3,89,0,78,0,80,80,79,82,97,48,97,44,72,98,72,50,4,NA,4,NA,NA,NA,5,NA,6,6,4,6,5,3,2,3,2,3,3,2,2,1,3,1,3,4,7,7,7,6,6,6,6,6,6,6,1,1,1,3,1,2,2,2,6,7,7,7,6,6,6,6,1,1,1,1,7,1,1,4,4,5,2,29758,15432,76,72,390,0,20,85,0,63.4777777777778,1.18055555555556,2.66666666666667,6,"No News - Control","Republican",5.41666666666667,0.277777777777778,4,4,5.5,4.75,4.75,6.25,89,78,62.0625,97,97,67,2,2,1.875,2,2,1.9375,4,4,3.5,6,6,4.375,6.6,6,1.5,1.75,6.75,6,2.83333333333333,2.2
"42",350,"Male","Age: 25–34","Education: Bachelor",3,7,1,6,1,7,0,0,1,0,0,0,1,4,7,7,7,6,5,5,5,5,8,5,7,7,7,7,6,6,6,6,7,2,86,46,22,87,84,96,39,78,79,82,79,87,91,76,92,2,1,2,2,NA,3,NA,NA,1,1,1,1,1,1,6,6,6,5,6,4,5,5,6,6,6,6,1,1,1,0,6,7,7,6,1,1,6,6,6,5,0,1,0,0,4,4,4,4,6,6,7,6,2,3,1,1,4,1,1,6,2,2,2,763,503,76,3,49,0,0,0,0,63.7555555555556,0,5.55555555555556,4,"No News - Experiment","Democrat",16.3333333333333,0,2.8,1,6.5,6.25,6,5.75,86,22,46.375,79,79,61.375,6,6,4.5625,5,5,4.25,2,2,2,1,1,1,1.8,4.4,5.75,0.25,4,6.25,2.33333333333333,2.2
"43",293,"Female","Age: 35–44","Education: Bachelor",1,0,7,6,5,5,5,5,1,0,0,1,1,7,7,7,4,7,5,3,8,8,5,7,7,7,7,4,4,3,6,7,4,21,97,8,93,90,99,99,51,49,85,50,88,78,77,78,78,4,NA,4,NA,NA,NA,NA,4,6,5,4,4,6,4,5,3,1,2,2,2,2,2,3,3,2,3,7,6,5,5,6,5,5,5,4,5,2,4,4,2,1,1,1,0,2,2,6,7,4,2,4,4,2,3,2,2,5,4,4,2,5,3,5,9466,5560,73,40,260,0,2,599,0,63.7055555555556,14.975,3.88888888888889,4,"No News - Experiment","Democrat",6.5,0.05,5.2,2,6.25,4.25,7,5.25,97,93,68.9375,85,88,62.9375,5,5,3.1875,2,2,1.9375,4,4,3.25,6,6,4.375,5.8,4.8,3,0.75,4.25,3.5,3.83333333333333,2.8
"44",367,"Male","Age: 35–44","Education: High school",1,2,1,5,5,5,5,5,0,0,0,1,2,7,7,7,1,5,5,5,1,5,5,7,6,7,1,7,4,4,1,4,5,0,92,13,93,8,74,81,90,99,26,99,14,73,56,54,80,1,4,3,3,NA,2,NA,1,6,6,2,4,2,4,2,7,2,6,7,7,1,1,1,1,1,1,4,4,2,5,2,7,7,7,6,6,0,0,2,6,6,6,6,6,1,2,3,4,6,6,6,6,1,3,1,1,2,1,4,3,3,3,3,14985,6458,78,70,304,0,0,0,0,63.7555555555556,0,6.55555555555556,4,"No News - Experiment","Democrat",4.34285714285714,0,5,1,6.75,3.5,6.5,4,92,93,62.3125,26,14,26.6875,2,2,2.625,1,1,1,1,1,1.125,6,6,4,3.4,6.6,2,6,2.5,6,2.83333333333333,1.6
"45",612,"Male","Age: 55+","Education: Bachelor",5,7,5,7,6,7,6,6,1,1,0,1,3,6,6,6,5,4,9,9,9,9,9,6,7,6,6,5,7,7,7,7,7,95,23,92,21,94,96,81,54,0,90,0,90,86,91,81,82,5,NA,5,NA,NA,6,5,NA,7,7,7,7,7,7,2,2,1,1,1,4,1,1,1,1,1,1,6,6,6,6,6,7,7,7,6,6,2,2,2,1,0,0,0,0,6,5,6,7,7,7,7,7,3,2,1,1,2,1,1,1,0,0,0,10827,7680,73,46,411,0,3,23,0,63.6903381642513,0.5,3.11111111111111,6,"No News - Experiment","Republican",8.93478260869565,0.0652173913043478,6.4,3,6,7,5.5,9,95,92,67.3125,0,0,21.5,2,2,1.6875,1,1,1,5,5,4.125,7,7,5.5,6,6.6,1.75,0,6,7,0.5,1.8
"46",836,"Male","Age: 35–44","Education: Graduate school",2,1,1,6,1,6,6,6,1,0,0,0,5,6,7,6,6,7,5,5,5,8,9,7,6,6,7,7,3,4,3,7,6,84,81,78,77,76,53,69,73,88,0,94,0,76,76,79,79,1,NA,2,NA,NA,NA,1,2,4,2,4,3,3,3,6,7,6,6,7,7,3,4,3,4,3,4,6,5,5,1,1,6,6,7,1,6,0,0,0,0,5,2,0,2,4,4,5,6,3,4,2,3,7,3,1,4,1,1,4,2,2,2,2,2377,452,2,2,56,0,0,4,0,63.7555555555556,2,6,5,"No News - Control","Democrat",28,0,5,1,6.5,4,6.5,6,81,77,56.6875,0,0,19.625,6,6,4.875,3,3,2.625,1,1,1.125,4,4,3.0625,3.6,5.2,0,2.25,4.75,3,2.16666666666667,3.2
"47",110,"Female","Age: 35–44","Education: Bachelor",2,1,1,6,5,6,1,6,1,0,0,0,5,7,5,7,7,5,8,5,8,9,8,5,6,6,7,6,4,6,5,7,7,46,95,47,95,82,94,100,71,83,0,80,0,75,81,75,77,6,NA,6,NA,NA,6,NA,3,3,3,4,3,3,3,2,4,2,1,1,4,4,3,3,3,3,3,7,7,7,6,6,7,7,7,6,6,2,2,2,1,0,1,0,1,3,1,6,6,4,5,4,3,7,3,4,4,1,1,1,1,1,1,2,15613,9020,75,44,474,0,5,35,0,63.6419191919192,0.795454545454545,1.22222222222222,3,"No News - Control","Democrat",10.7727272727273,0.113636363636364,4.8,1,5.75,5.5,6,7.25,95,95,69.4375,0,0,19.5,2,2,1.75,4,4,3,6,6,4.375,3,3,2.5625,6.6,6.6,1.75,0.5,4,4,1.16666666666667,3.8
"48",331,"Female","Age: 25–34","Education: High school",7,10,7,5,3,2,4,3,1,0,0,1,2,6,5,4,5,6,8,5,4,9,5,6,4,6,6,6,6,4,3,7,4,99,33,99,1,75,39,56,56,12,54,5,64,73,78,71,49,5,NA,5,NA,NA,NA,5,NA,3,3,4,3,3,3,1,1,4,4,4,2,4,3,3,3,4,4,6,6,6,6,6,3,3,3,2,3,4,5,5,6,1,1,1,2,7,6,7,7,3,2,4,5,1,1,1,1,0,1,2,1,1,1,0,18728,7336,75,55,195,0,0,9,0,63.7555555555556,0.163636363636364,5.55555555555556,7,"No News - Control","Republican",3.54545454545455,0,3.4,2,5.5,4.25,5.25,5.5,99,99,63.875,12,5,21.4375,1,1,1.625,4,4,3.125,5,5,4,3,3,2.5625,6,2.8,5,1.25,6.75,3.5,1,0.8
"49",753,"Male","Age: 45–54","Education: Graduate school",1,0,1,6,6,6,6,6,0,0,1,1,3,7,7,7,7,7,9,3,1,4,9,7,7,7,7,7,7,5,3,6,7,0,100,0,97,99,99,99,98,6,8,8,7,38,29,38,6,7,NA,7,NA,NA,7,NA,7,1,1,3,2,2,1,1,1,1,1,1,1,7,7,5,6,6,7,7,7,7,6,6,2,2,2,1,2,5,3,5,4,1,1,1,1,7,5,7,7,2,2,5,5,1,4,3,3,5,1,1,3,2,2,4,16864,9159,66,14,203,0,0,0,0,63.7555555555556,0,5.88888888888889,1,"No News - Control","Democrat",14.5,0,6,2,7,5.5,7,5.5,100,97,74.1875,8,7,10.9375,1,1,1,7,7,5.25,7,7,5.5,1,1,1.25,6.6,1.8,4.25,1,6.5,3.5,2.16666666666667,3.2
"50",861,"Male","Age: 25–34","Education: Bachelor",7,10,7,5,2,7,1,1,1,0,0,0,2,6,5,6,7,7,4,5,8,9,5,6,7,6,7,7,6,7,6,6,5,90,0,79,0,82,79,41,55,33,84,40,46,32,86,85,87,2,NA,5,NA,NA,1,NA,NA,4,6,6,6,5,5,4,3,4,3,5,4,3,5,7,5,6,5,7,7,7,6,6,3,5,6,3,0,0,1,1,1,2,3,1,0,1,1,4,2,5,6,7,6,8,7,7,6,1,5,7,1,2,1,1,42731,20426,76,68,462,0,15,10,0,63.5349673202615,0.147058823529412,6.66666666666667,6,"No News - Control","Republican",6.79411764705882,0.220588235294118,3.2,1,6.5,6,6,5.5,90,79,58.5625,33,40,36.625,4,4,3.25,3,3,3.1875,2,2,1.5,4,4,3.625,6.6,3.4,0.75,1.5,2,6,2.83333333333333,5.8
"51",861,"Male","Age: 25–34","Education: Bachelor",7,10,7,6,5,3,5,2,1,1,1,1,1,6,5,6,7,7,9,4,3,9,9,6,7,6,7,7,2,2,5,2,3,90,0,79,0,82,79,41,55,23,95,90,51,92,76,86,40,2,NA,5,NA,NA,1,NA,NA,7,6,4,4,7,3,4,3,4,3,5,4,5,4,2,3,3,2,7,7,7,6,6,1,4,1,4,0,0,1,1,1,5,2,3,1,1,1,4,2,5,7,7,5,5,4,1,1,5,1,1,1,0,2,0,42731,20426,76,68,462,0,15,10,0,63.5349673202615,0.147058823529412,6.66666666666667,6,"No News - Control","Republican",6.79411764705882,0.220588235294118,4.2,4,6.5,3,6,6.25,90,79,58.5625,23,90,46.875,4,4,3.25,5,5,3.375,2,2,1.5,7,7,4.875,6.6,2,0.75,2.75,2,6,0.833333333333333,3.2
"52",637,"Female","Age: 55+","Education: Bachelor",1,1,1,4,3,1,3,4,1,1,1,1,1,7,7,6,7,6,4,2,3,4,9,6,7,6,7,6,2,2,2,5,3,6,75,5,79,96,60,51,51,0,99,0,99,50,50,50,50,5,NA,5,NA,NA,4,NA,4,7,7,4,4,4,6,3,3,2,3,4,2,1,1,4,4,4,3,5,5,4,3,3,4,4,1,6,6,4,2,2,2,3,3,3,3,2,2,5,6,4,4,7,4,2,2,1,1,7,1,7,2,3,0,2,1224,670,78,5,46,0,3,6,0,63.1555555555556,1.2,3,2,"No News - Control","Democrat",9.2,0.6,3,4,6.25,2.25,6.5,4.5,75,79,54.875,99,99,62.25,3,3,2.4375,1,1,1.6875,5,5,3.75,7,7,4.875,4,4.2,2.5,3,3.75,4.75,2.5,2.6
"53",445,"Male","Age: 35–44","Education: High school",3,4,1,5,4,3,3,5,1,1,0,1,1,7,2,2,6,7,9,9,3,9,9,7,3,4,6,7,7,4,1,6,6,20,18,19,16,48,31,50,17,97,40,97,0,88,58,56,85,2,NA,2,NA,NA,2,2,NA,5,6,6,4,3,6,7,6,5,6,5,7,5,2,5,4,5,5,3,2,2,1,2,7,7,6,6,6,1,1,1,1,1,3,6,6,5,2,6,5,6,5,7,6,3,2,1,1,5,1,1,0,0,0,1,1877,661,77,55,84,0,0,0,0,63.7555555555556,0,2.77777777777778,3,"No News - Control","Democrat",1.52727272727273,0,4,3,5.25,4.5,4.5,7.5,18,16,17.875,40,0,28.1875,7,7,5.1875,5,5,3.9375,2,2,1.75,5,5,3.9375,2,6.4,1,4,4.5,6,0.5,2.4
"54",194,"Female","Age: 25–34","Education: Junior college",3,5,1,4,2,2,2,2,0,0,0,0,3,7,6,4,1,5,9,5,8,9,9,6,5,1,7,4,5,7,6,7,7,19,93,82,61,75,76,57,86,0,100,55,97,2,98,93,79,1,2,3,2,2,NA,NA,3,2,3,3,1,1,2,2,6,5,5,3,5,1,1,1,1,1,1,4,6,5,5,6,4,4,4,4,5,5,6,5,4,1,1,1,0,4,1,2,3,6,6,7,6,8,2,8,7,7,5,7,5,4,4,4,69555,33786,77,61,733,0,10,30,0,63.5916211293261,0.491803278688525,6.11111111111111,3,"No News - Experiment","Democrat",12.016393442623,0.163934426229508,2.4,0,4,6.25,5.5,7.75,93,61,57.125,100,97,66.5,2,2,2.375,1,1,1,1,1,1.375,2,2,1.6875,5.2,4.2,5,0.75,2.5,6.25,4.83333333333333,6.4
"55",672,"Male","Age: 25–34","Education: High school",3,5,1,5,5,4,6,6,0,1,0,1,2,7,1,5,1,6,8,4,9,8,4,5,3,5,1,6,6,5,7,7,5,21,4,83,21,50,59,90,44,5,76,14,71,88,73,73,57,3,4,5,4,4,4,NA,NA,6,6,3,4,5,4,3,5,6,3,2,2,4,4,1,2,2,5,5,2,4,6,4,4,4,2,3,5,4,5,3,4,0,1,0,0,4,2,3,6,4,2,4,4,3,1,1,2,6,1,1,1,0,0,0,16683,6847,75,28,223,0,0,0,0,63.7555555555556,0,3.33333333333333,4,"No News - Control","Democrat",7.96428571428571,0,5.2,2,4.75,5.75,4.75,6.25,4,21,21.6875,76,71,55.1875,3,3,2.5625,4,4,2.875,3,3,2.75,6,6,4.25,4.2,3.6,4,0.25,3.75,3.5,0.5,2.6
"56",134,"Female","Age: 25–34","Education: High school",1,0,1,5,5,4,3,5,1,1,0,1,0,4,1,2,3,7,4,4,4,4,4,5,1,1,6,6,4,5,4,5,4,0,99,0,99,93,57,99,99,55,55,75,55,60,65,65,60,7,NA,7,NA,NA,NA,NA,7,1,1,1,1,1,1,1,1,2,4,2,2,4,4,4,5,5,4,4,5,7,6,6,4,4,4,3,3,3,3,3,3,1,1,1,3,5,4,7,4,4,4,3,3,2,1,1,1,1,1,1,2,1,0,2,11658,5460,75,37,224,0,0,36,0,63.7555555555556,0.972972972972973,0.333333333333333,1,"No News - Control","Democrat",6.05405405405405,0,4.4,3,3.25,4.25,3.5,4,99,99,71.5,55,55,43.375,1,1,1.375,4,4,3.375,7,7,5.5,1,1,1,5.6,3.6,3,1.5,5,3.5,1.16666666666667,1.2
"57",349,"Female","Age: 18–24","Education: High school",6,10,6,5,5,6,5,5,0,0,0,0,8,7,7,7,7,6,9,8,9,8,3,7,7,7,7,7,7,6,7,7,3,97,15,97,0,29,29,28,30,26,68,11,83,97,95,80,50,3,NA,2,NA,NA,NA,NA,2,2,2,3,2,6,1,5,6,7,6,6,6,4,2,3,2,2,5,5,5,4,6,6,4,5,5,5,6,6,6,6,6,2,1,1,3,5,3,7,4,4,5,3,6,6,2,1,3,3,6,6,2,4,4,5,13967,8319,75,57,574,0,14,41,0,63.5099415204679,0.719298245614035,2.66666666666667,6,"No News - Experiment","Republican",10.0701754385965,0.245614035087719,5.2,0,7,5.75,6.75,7.25,97,97,56,26,11,29.625,5,5,4.3125,4,4,3,3,3,2.25,2,2,2,5.2,5,6,1.75,4.75,4.5,4.5,3
"58",782,"Female","Age: 45–54","Education: Bachelor",2,5,1,4,3,4,3,3,1,1,0,1,1,5,5,7,5,7,4,4,4,4,4,5,5,7,1,5,4,4,4,4,4,12,72,78,72,85,92,94,79,50,49,49,47,44,58,46,48,7,NA,4,7,7,7,NA,NA,4,4,4,4,4,4,2,2,2,1,1,1,4,4,4,4,4,4,6,6,5,5,6,4,4,4,3,3,0,0,0,0,3,3,3,3,5,6,6,5,4,4,4,4,1,7,2,1,0,4,4,3,3,3,3,5027,2437,77,16,194,0,1,32,0,63.6930555555556,2,2.77777777777778,4,"No News - Experiment","Democrat",12.125,0.0625,3.4,3,5.5,4,6,4,72,72,58.125,49,47,36.5,2,2,1.5625,4,4,3.25,7,7,5.5,4,4,3.25,5.6,3.6,0,3,5.5,4,3.33333333333333,2.2
"59",334,"Male","Age: 55+","Education: Bachelor",2,4,1,4,3,4,3,3,0,0,0,1,1,6,5,7,7,5,4,5,4,5,5,5,6,6,7,4,4,4,4,6,5,9,59,31,50,66,71,72,50,99,7,99,8,99,99,99,99,4,NA,4,NA,5,NA,5,NA,2,2,2,2,2,2,4,5,3,4,3,4,1,1,1,1,1,1,2,3,3,2,5,6,6,6,6,6,0,1,0,1,1,1,1,2,4,1,4,5,5,4,5,4,1,3,1,1,2,1,1,1,1,1,1,18198,11423,77,63,504,0,26,61,0,63.3428571428572,0.968253968253968,2.66666666666667,4,"No News - Experiment","Democrat",8,0.412698412698413,3.4,1,5.25,4.25,5.75,4.5,59,50,43.6875,7,8,28.75,4,4,3.125,1,1,1,4,4,3.5,2,2,1.75,3,6,0.5,1.25,3.5,4.5,1,1.6
